stress_11,stress_12,stress_13,stress_21,stress_22,stress_23,stress_31,stress_32,stress_33,tangent_1,tangent_2,tangent_3,burgers_1,burgers_2,burgers_3,e1,e2,e3,anev1,anev2,anev3,temp,miss,velo
-2.764376726659135e-17,0.014971253078048974,-1.2045040120527666e-17,0.014971253078048974,-3.1498614209545667e-17,-0.10644382984654531,-1.2045040120527666e-17,-0.10644382984654531,2.0715461274524796e-17,0.33027906195516527,0.0,0.9438833303083682,-1.0000000000000004,-1.655422708293217e-17,0.0,0.10749152213606089,-3.4132263425484575e-17,-0.10749152213606095,0.6283936231213711,0.4585225281715098,0.6283936231213707,500.0,109.28571428571418,[0.35793277]
-1.0790098605188357e-16,0.048725521875358634,-1.9528050122649825e-17,0.048725521875358634,-3.3860142066490656e-17,-0.014316463914533544,-1.9528050122649825e-17,-0.014316463914533544,-2.997056677269891e-17,0.11196447610330802,-0.0,0.9937122098932425,-1.0000000000000004,-1.655422708293217e-17,-0.0,0.050785210652730235,-4.668862283311366e-17,-0.05078521065273034,0.12212167945801258,0.9849733959923532,0.12212167945801176,500.0,96.42857142857144,[0.2243687]
3.306138999722985e-17,-0.05275297661342256,4.7577501503222903e-17,-0.05275297661342256,-2.7713223968266202e-17,-0.17022082096917593,4.7577501503222903e-17,-0.17022082096917593,7.2582253250221e-18,0.5320320765153398,0.0,0.8467241992282821,-1.0000000000000004,-1.655422708293217e-17,0.0,0.17820775637720304,2.2108652461912988e-17,-0.178207756377203,0.6832543047926632,0.257540501600407,0.6832543047926629,500.0,122.14285714285737,[0.27992735]
-4.080581223397592e-17,-0.14034762969156395,8.165829068938963e-17,-0.14034762969156395,-3.483253588993859e-17,-0.19686405038226668,8.165829068938963e-17,-0.19686405038226668,-2.5169372269424724e-17,0.7071067811865442,0.0,0.7071067811865506,-1.0000000000000004,-1.655422708293217e-17,0.0,0.24177036934445056,-1.3899145310449147e-16,-0.24177036934445045,0.6973800821584653,0.16529380513892106,0.6973800821584653,500.0,134.99999999999974,[0.35564865]
-7.095002076086196e-17,-0.22906867976205322,1.5088111862657146e-17,-0.22906867976205322,-2.482208876105046e-17,-0.18012586915727427,1.5088111862657146e-17,-0.18012586915727427,-4.8836743365130754e-18,0.8467241992282871,0.0,0.5320320765153319,-1.0000000000000004,-1.655422708293217e-17,0.0,0.2914065695683499,-3.562610230427231e-17,-0.29140656956834976,0.7031859092734003,0.10516251232583687,0.7031859092734007,500.0,147.85714285714317,[0.23322873]
-2.1609716308588524e-17,-0.3016662787167988,-8.593638940817508e-18,-0.3016662787167988,-3.280960945365851e-17,-0.12440950726880443,-8.593638940817508e-18,-0.12440950726880443,7.321604565300403e-17,0.9438833303083684,0.0,0.3302790619551646,-1.0000000000000004,-1.655422708293217e-17,0.0,0.3263131459406873,6.747831633659231e-17,-0.32631314594068705,0.7060546825220474,0.05453045550315385,0.7060546825220476,500.0,160.7142857142859,[0.20409635]
-9.031975844043649e-17,-0.3453690844983622,8.68967097034022e-17,-0.3453690844983622,-2.887553846035631e-17,-0.041856619123318936,8.68967097034022e-17,-0.041856619123318936,-5.296724659285715e-17,0.9937122098932417,0.0,0.11196447610331499,-1.0000000000000004,-1.655422708293217e-17,0.0,0.3478962217266398,-7.419458592201041e-17,-0.34789622172664,0.7070817992343449,0.00840585409361003,0.7070817992343448,500.0,173.57142857142824,[0.20230712]
-1.0487093744131812e-16,-0.3521677248643873,4.8796046078993145e-17,-0.3521677248643873,-1.696534201456459e-17,0.05172414258432031,4.8796046078993145e-17,0.05172414258432031,-6.549441389649502e-17,0.9937122098932417,0.0,-0.11196447610331446,-1.0000000000000004,-1.655422708293217e-17,0.0,0.35594591353496663,-5.2379080951517836e-17,-0.3559459135349667,0.7067069292541674,0.0336248760338275,0.7067069292541674,500.0,173.57142857142824,[0.18400084]
3.0083433912920544e-18,-0.3198529175783624,3.4613279260872225e-17,-0.3198529175783624,-2.1884287332396926e-17,0.1390890303313116,3.4613279260872225e-17,0.1390890303313116,-3.351828486293474e-17,0.9438833303083684,0.0,-0.3302790619551646,-1.0000000000000004,-1.655422708293217e-17,0.0,0.3487859619335267,-2.9210450233351324e-18,-0.3487859619335262,0.7051931158729356,0.07352100822785737,0.7051931158729355,500.0,160.7142857142859,[0.21132192]
3.4141224656081075e-17,-0.25413358410484194,3.54021452810421e-17,-0.25413358410484194,-2.0668523737846087e-17,0.20375276352292804,3.54021452810421e-17,0.20375276352292804,5.524643027418371e-17,0.8467241992282853,0.0,-0.5320320765153347,-1.0000000000000004,-1.655422708293217e-17,0.0,0.3257285176542008,8.456577501728987e-17,-0.32572851765420074,0.7024514946592575,0.11455913451990853,0.7024514946592574,500.0,147.85714285714297,[0.30396387]
