Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[1.37274344]
96.42857142857144,[1.09603883]
122.14285714285737,[1.4065568]
134.99999999999974,[0.95704751]
147.85714285714317,[0.95636742]
160.7142857142859,[0.36465984]
173.57142857142824,[0.3767949]
173.57142857142824,[0.42254795]
160.7142857142859,[0.36958373]
147.85714285714297,[0.73481526]
135.00000000000009,[0.95471171]
122.14285714285697,[1.38432771]
109.2857142857147,[1.39832345]
96.42857142857113,[1.39894046]
83.57142857142887,[1.09342071]
70.71428571428521,[1.32367071]
57.85714285714325,[1.45640096]
44.99999999999968,[1.34838278]
32.142857142857316,[0.95384473]
19.285714285714285,[0.37041337]
6.428571428571361,[0.37712972]
6.4285714285713045,[0.42291128]
19.285714285714267,[0.39563388]
32.142857142857096,[0.71371031]
45.00000000000003,[0.96654431]
57.85714285714292,[1.33791817]
70.71428571428564,[1.36704163]
83.57142857142857,[1.41194908]
