stress_11,stress_12,stress_13,stress_21,stress_22,stress_23,stress_31,stress_32,stress_33,tangent_1,tangent_2,tangent_3,burgers_1,burgers_2,burgers_3,e1,e2,e3,anev1,anev2,anev3,temp,miss,velo
7.301635763568882e-17,0.26507125307804863,2.1421084387340706e-17,0.26507125307804863,-1.12172573204887e-17,-0.10644382984654441,2.1421084387340706e-17,-0.10644382984654441,5.660721186500489e-17,0.33027906195516527,0.0,0.9438833303083682,-1.0000000000000004,-1.655422708293217e-17,0.0,0.2856449861642368,6.834435053569578e-17,-0.28564498616423667,0.03199073023501012,0.9989760689616453,0.03199073023501025,100.0,109.28571428571418,[1.06498744]
3.361704361062867e-17,0.29882552187536127,1.6243643473724324e-17,0.29882552187536127,-1.672170092822077e-17,-0.014316463914535171,1.6243643473724324e-17,-0.014316463914535171,1.5141560965117873e-17,0.11196447610330802,-0.0,0.9937122098932425,-1.0000000000000004,-1.655422708293217e-17,-0.0,0.29916826981332467,1.6731618870701066e-17,-0.2991682698133247,0.04545486041061963,0.9979317167672856,0.04545486041061955,100.0,96.42857142857144,[1.09394653]
4.212548956579812e-17,0.1973470233865754,1.6539784059185658e-17,0.1973470233865754,4.94878999433325e-18,-0.17022082096917449,1.6539784059185658e-17,-0.17022082096917449,1.3162044967384575e-17,0.5320320765153398,0.0,0.8467241992282821,-1.0000000000000004,-1.655422708293217e-17,0.0,0.26061652965796567,8.767361582878625e-18,-0.26061652965796545,0.10618176867516155,0.9886611472097144,0.10618176867516184,100.0,122.14285714285737,[1.11706588]
-3.806227251781924e-17,0.10975237030843621,-2.2145292594159458e-17,0.10975237030843621,6.3900165540864425e-18,-0.19686405038226656,-2.2145292594159458e-17,-0.19686405038226656,-2.1175611923120695e-17,0.7071067811865442,0.0,0.7071067811865506,-1.0000000000000004,-1.655422708293217e-17,0.0,0.22539085412064,-5.76161817861287e-17,-0.22539085412064014,0.19324581827797987,0.961931446328764,0.1932458182779797,100.0,134.99999999999974,[1.09963517]
-6.858849290391698e-18,0.021031320237947758,-2.2218547709207154e-17,0.021031320237947758,-8.968596603765346e-18,-0.18012586915727416,-2.2218547709207154e-17,-0.18012586915727416,-3.0734590491122288e-18,0.8467241992282871,0.0,0.5320320765153319,-1.0000000000000004,-1.655422708293217e-17,0.0,0.18134951108457545,-9.612187483861173e-18,-0.18134951108457545,0.30423029569049603,0.9027113904056747,0.30423029569049614,100.0,147.85714285714317,[0.63944391]
1.5158925140536586e-17,-0.05156627871680551,2.7294313236289744e-18,-0.05156627871680551,-1.492016772852928e-17,-0.1244095072688023,2.7294313236289744e-18,-0.1244095072688023,-2.67538532763823e-17,0.9438833303083684,0.0,0.3302790619551646,-1.0000000000000004,-1.655422708293217e-17,0.0,0.13467296164993714,2.7171693908063477e-17,-0.13467296164993714,0.47130177709363186,0.7454859286510838,0.4713017770936319,100.0,160.7142857142859,[0.53669152]
-5.63467492337242e-17,-0.09526908449836831,-1.432707261188386e-17,-0.09526908449836831,-2.4223024709104854e-18,-0.041856619123316584,-1.432707261188386e-17,-0.041856619123316584,-8.089535223192992e-17,0.9937122098932417,0.0,0.11196447610331499,-1.0000000000000004,-1.655422708293217e-17,0.0,0.10405851731401726,-6.664731097538e-17,-0.10405851731401737,0.6751553031284816,0.29720469934874233,0.6751553031284817,100.0,173.57142857142824,[0.38227773]
-1.338474051712957e-16,-0.10206772486438685,1.6350745165076464e-17,-0.10206772486438685,-2.6838503631548523e-18,0.0517241425843201,1.6350745165076464e-17,0.0517241425843201,-8.364323299194128e-17,0.9937122098932417,0.0,-0.11196447610331446,-1.0000000000000004,-1.655422708293217e-17,0.0,0.11442555389892255,-7.869567784689078e-17,-0.11442555389892253,0.6625619395888931,0.3493184112187714,0.6625619395888934,100.0,173.57142857142824,[0.38354482]
-1.0184088883075268e-16,-0.06975291757836591,3.118337981400477e-17,-0.06975291757836591,-5.560063232120136e-18,0.13908903033131037,3.118337981400477e-17,0.13908903033131037,-4.243261841851661e-17,0.9438833303083684,0.0,-0.3302790619551646,-1.0000000000000004,-1.655422708293217e-17,0.0,0.15559957541458286,-6.517307255122086e-17,-0.15559957541458308,0.5079585888984931,0.6956695651877427,0.5079585888984937,100.0,160.7142857142859,[0.51330368]
-9.682698317859924e-17,-0.0040335841048466485,4.3585911678846216e-17,-0.0040335841048466485,1.880825078849598e-18,0.20375276352292715,4.3585911678846216e-17,0.20375276352292715,-1.286865823161855e-16,0.8467241992282853,0.0,-0.5320320765153347,-1.0000000000000004,-1.655422708293217e-17,0.0,0.20379268496185213,-8.326672684688674e-17,-0.20379268496185224,0.3879800979341645,0.836028042121789,0.3879800979341649,100.0,147.85714285714297,[1.07937239]
