Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[1.32496367]
96.42857142857144,[0.83560847]
122.14285714285737,[1.34189468]
134.99999999999974,[0.87659081]
147.85714285714317,[0.88594895]
160.7142857142859,[0.36075326]
173.57142857142824,[0.37199394]
173.57142857142824,[0.41774699]
160.7142857142859,[0.36822607]
147.85714285714297,[0.68811046]
135.00000000000009,[0.87295809]
122.14285714285697,[1.32872209]
109.2857142857147,[1.35092908]
96.42857142857113,[1.33060486]
83.57142857142887,[0.8354708]
70.71428571428521,[1.26283767]
57.85714285714325,[1.39185107]
44.99999999999968,[1.24878189]
32.142857142857316,[0.88018333]
19.285714285714285,[0.37322364]
6.428571428571361,[0.37771648]
6.4285714285713045,[0.42304644]
19.285714285714267,[0.39707393]
32.142857142857096,[0.66761495]
45.00000000000003,[0.8715841]
57.85714285714292,[1.26241203]
70.71428571428564,[1.31077393]
83.57142857142857,[1.34598232]
