stress_11,stress_12,stress_13,stress_21,stress_22,stress_23,stress_31,stress_32,stress_33,tangent_1,tangent_2,tangent_3,burgers_1,burgers_2,burgers_3,e1,e2,e3,anev1,anev2,anev3,temp,miss,velo
6.634851427490297e-17,0.014971253078047765,-9.561379707883712e-17,0.014971253078047765,-4.151774342614316e-17,-0.10644382984654377,-9.561379707883712e-17,-0.10644382984654377,6.068779308840248e-17,0.33027906195516527,0.0,0.9438833303083682,-1.0000000000000004,-1.655422708293217e-17,0.0,0.10749152213605931,4.666890513194703e-17,-0.10749152213605923,0.6283936231213736,0.45852252817150174,0.6283936231213739,1000.0,109.28571428571418,[0.27672133]
-7.758313577081039e-17,0.048725521875358356,1.5144816748008882e-18,0.048725521875358356,-1.534993107014243e-17,-0.014316463914532833,1.5144816748008882e-18,-0.014316463914532833,-7.485696023007242e-17,0.11196447610330802,-0.0,0.9937122098932425,-1.0000000000000004,-1.655422708293217e-17,-0.0,0.05078521065272986,-7.438534779415811e-17,-0.05078521065272987,0.1221216794580037,0.9849733959923551,0.12212167945800394,1000.0,96.42857142857144,[0.17144543]
6.41432639967264e-17,-0.05275297661342406,-1.2804682097810229e-16,-0.05275297661342406,-2.321590253481949e-17,-0.1702208209691746,-1.2804682097810229e-16,-0.1702208209691746,8.090837536349395e-17,0.5320320765153398,0.0,0.8467241992282821,-1.0000000000000004,-1.655422708293217e-17,0.0,0.17820775637720215,1.3146179866317308e-16,-0.1782077563772022,0.6832543047926648,0.2575405016003974,0.6832543047926649,1000.0,122.14285714285737,[0.24840549]
1.0696332057927305e-17,-0.14034762969156372,-9.548424405129906e-17,-0.14034762969156372,-2.1201658186248765e-17,-0.19686405038226623,-9.548424405129906e-17,-0.19686405038226623,2.4683175357700753e-17,0.7071067811865442,0.0,0.7071067811865506,-1.0000000000000004,-1.655422708293217e-17,0.0,0.24177036934444987,1.0903685879196891e-16,-0.24177036934444995,0.6973800821584654,0.16529380513892067,0.6973800821584655,1000.0,134.99999999999974,[0.34029906]
4.077108388313849e-17,-0.22906867976205125,-4.430659278753304e-17,-0.22906867976205125,-2.0611276222012517e-17,-0.1801258691572743,-4.430659278753304e-17,-0.1801258691572743,5.0729438485770494e-17,0.8467241992282871,0.0,0.5320320765153319,-1.0000000000000004,-1.655422708293217e-17,0.0,0.2914065695683484,4.400934877414682e-17,-0.29140656956834843,0.7031859092734,0.10516251232584163,0.7031859092734003,1000.0,147.85714285714317,[0.21766878]
4.473011587860509e-17,-0.30166627871679613,2.7641054114182175e-17,-0.30166627871679613,-1.3947773905081343e-17,-0.12440950726880405,2.7641054114182175e-17,-0.12440950726880405,5.872998230994258e-17,0.9438833303083684,0.0,0.3302790619551646,-1.0000000000000004,-1.655422708293217e-17,0.0,0.3263131459406845,3.8838042619080126e-17,-0.3263131459406843,0.7060546825220474,0.05453045550315585,0.7060546825220472,1000.0,160.7142857142859,[0.19798674]
3.6430040028460203e-17,-0.34536908449836273,1.3813744176068153e-17,-0.34536908449836273,-2.650207273281096e-17,-0.04185661912331767,1.3813744176068153e-17,-0.04185661912331767,3.739592228612612e-17,0.9937122098932417,0.0,0.11196447610331499,-1.0000000000000004,-1.655422708293217e-17,0.0,0.34789622172664025,3.42041634263153e-17,-0.34789622172664025,0.707081799234345,0.008405854093606247,0.707081799234345,1000.0,173.57142857142824,[0.20180487]
1.572977240742678e-17,-0.3521677248643874,9.718851073712167e-18,-0.3521677248643874,-3.1500784731473006e-17,0.05172414258432037,9.718851073712167e-18,0.05172414258432037,4.6753042314885175e-18,0.9937122098932417,0.0,-0.11196447610331446,-1.0000000000000004,-1.655422708293217e-17,0.0,0.3559459135349667,7.71341325061473e-18,-0.35594591353496663,0.7067069292541673,0.03362487603382764,0.7067069292541671,1000.0,173.57142857142824,[0.18232733]
-2.7045788475609415e-17,-0.31985291757835727,-4.5654656476436224e-17,-0.31985291757835727,-2.233765509996989e-17,0.13908903033130768,-4.5654656476436224e-17,0.13908903033130768,6.877027411533162e-17,0.9438833303083684,0.0,-0.3302790619551646,-1.0000000000000004,-1.655422708293217e-17,0.0,0.3487859619335203,2.1091038022047864e-17,-0.34878596193351985,0.705193115872936,0.07352100822785289,0.7051931158729359,1000.0,160.7142857142859,[0.20012138]
-5.747759115786789e-17,-0.2541335841048677,-8.376152643698126e-17,-0.2541335841048677,-1.3488606774233772e-17,0.20375276352295638,-8.376152643698126e-17,0.20375276352295638,1.6312259098152332e-16,0.8467241992282853,0.0,-0.5320320765153347,-1.0000000000000004,-1.655422708293217e-17,0.0,0.32572851765423855,1.8726947832918222e-17,-0.32572851765423866,0.7024514946592559,0.11455913451992687,0.7024514946592559,1000.0,147.85714285714297,[0.28817035]
-1.976056728411603e-17,-0.1678365431997287,4.1602843147177154e-17,-0.1678365431997287,-2.101365368149557e-17,0.23310718153199228,4.1602843147177154e-17,0.23310718153199228,7.92257121537294e-17,0.7071067811865482,0.0,-0.7071067811865467,-1.0000000000000004,-1.655422708293217e-17,0.0,0.28724216841373346,4.194022823999028e-17,-0.2872421684137334,0.6979193322239089,0.1606773519083066,0.6979193322239089,1000.0,135.00000000000009,[0.32718624]
