stress_11,stress_12,stress_13,stress_21,stress_22,stress_23,stress_31,stress_32,stress_33,tangent_1,tangent_2,tangent_3,burgers_1,burgers_2,burgers_3,e1,e2,e3,anev1,anev2,anev3,temp,miss,velo
-2.95E-17,0.515171253,5.98E-17,0.515171253,-9.85E-18,-0.10644383,5.98E-17,-0.10644383,-3.95E-17,0.330279062,0,0.94388333,-1,-1.66E-17,0,0.526052953,-1.54E-17,-0.526052953,0.093661681,0.99118867,0.093661681,1000,109.2857143,[1.4078479]
-5.70E-17,0.548925522,-2.63E-17,0.548925522,-1.07E-17,-0.014316464,-2.63E-17,-0.014316464,-8.60E-18,0.111964476,0,0.99371221,-1,-1.66E-17,0,0.549112183,-1.00E-17,-0.549112183,0.060824145,0.996293555,0.060824145,1000,96.42857143,[1.41095049]
5.56E-19,0.447447023,6.65E-17,0.447447023,-8.35E-18,-0.170220821,6.65E-17,-0.170220821,-8.58E-17,0.532032077,0,0.846724199,-1,-1.66E-17,0,0.478731623,-3.23E-17,-0.478731623,0.138732779,0.980564344,0.138732779,1000,122.1428571,[1.398658]
2.43E-18,0.35985237,8.15E-17,0.35985237,-1.17E-17,-0.19686405,8.15E-17,-0.19686405,-3.91E-17,0.707106781,0,0.707106781,-1,-1.66E-17,0,0.41018189,3.65E-17,-0.41018189,0.198678104,0.959715595,0.198678104,1000,135,[1.16700685]
3.64E-17,0.27113132,1.21E-17,0.27113132,-3.20E-18,-0.180125869,1.21E-17,-0.180125869,2.61E-17,0.846724199,0,0.532032077,-1,-1.66E-17,0,0.32551117,1.74E-17,-0.32551117,0.290524479,0.9116968,0.290524479,1000,147.8571429,[0.65533742]
9.62E-18,0.198533721,-2.63E-17,0.198533721,-3.68E-18,-0.124409507,-2.63E-17,-0.124409507,1.40E-17,0.94388333,0,0.330279062,-1,-1.66E-17,0,0.234293329,-2.38E-18,-0.234293329,0.441547836,0.78107043,0.441547836,1000,160.7142857,[0.55628339]
3.12E-17,0.154830916,-1.06E-17,0.154830916,-1.97E-17,-0.041856619,-1.06E-17,-0.041856619,8.40E-17,0.99371221,0,0.111964476,-1,-1.66E-17,0,0.160388868,7.53E-17,-0.160388868,0.657650173,0.367413254,0.657650173,1000,173.5714286,[0.26162549]
6.48E-17,0.148032275,3.63E-18,0.148032275,1.07E-18,0.051724143,3.63E-18,0.051724143,1.21E-16,0.99371221,0,-0.111964476,-1,-1.66E-17,0,0.156808614,1.13E-16,-0.156808614,0.637218882,0.433479172,0.637218882,1000,173.5714286,[0.26894805]
2.71E-17,0.180347082,3.61E-17,0.180347082,1.44E-17,0.13908903,3.61E-17,0.13908903,9.08E-17,0.94388333,0,-0.330279062,-1,-1.66E-17,0,0.227751682,1.54E-17,-0.227751682,0.385881576,0.837968269,0.385881576,1000,160.7142857,[0.61482408]
-7.99E-17,0.246066416,-1.29E-16,0.246066416,-1.85E-18,0.203752764,-1.29E-16,0.203752764,4.11E-17,0.846724199,0,-0.532032077,-1,-1.66E-17,0,0.319474365,1.20E-16,-0.319474365,0.221217976,0.949802724,0.221217976,1000,147.8571429,[0.67722766]
