stress_11,stress_12,stress_13,stress_21,stress_22,stress_23,stress_31,stress_32,stress_33,tangent_1,tangent_2,tangent_3,burgers_1,burgers_2,burgers_3,e1,e2,e3,anev1,anev2,anev3,temp,miss,velo
-7.084583570834968e-18,-0.38518874692195154,4.665129909954115e-17,-0.38518874692195154,-7.640237184233789e-18,-0.10644382984654326,4.665129909954115e-17,-0.10644382984654326,-2.34937293415189e-17,0.33027906195516527,0.0,0.9438833303083682,-1.0000000000000004,-1.655422708293217e-17,0.0,0.3996256494116753,-4.4948922349112084e-17,-0.39962564941167517,0.40288049541917104,0.8218117867380624,0.4028804954191708,1000.0,109.28571428571418,[1.16631728]
4.5285769492003913e-17,-0.35143447812464185,7.604627058863381e-17,-0.35143447812464185,7.275589500440813e-18,-0.014316463914531544,7.604627058863381e-17,-0.014316463914531544,-2.687974354816797e-17,0.11196447610330802,-0.0,0.9937122098932425,-1.0000000000000004,-1.655422708293217e-17,-0.0,0.3517259637185679,-3.293939759700283e-17,-0.35172596371856807,0.10770594889366478,0.988331349875046,0.10770594889366449,1000.0,96.42857142857144,[0.68465078]
7.541261384347124e-17,-0.45291297661342467,-7.3565906656167e-17,-0.45291297661342467,-1.9934073380682704e-17,-0.17022082096917404,-7.3565906656167e-17,-0.17022082096917404,1.109744451009958e-16,0.5320320765153398,0.0,0.8467241992282821,-1.0000000000000004,-1.655422708293217e-17,0.0,0.48384428515406896,1.5377460376925155e-16,-0.48384428515406924,0.5627901646266588,0.6054208959054821,0.5627901646266587,1000.0,122.14285714285737,[1.20387822]
1.1333597295794078e-16,-0.5405076296915627,-5.496846780986384e-18,-0.5405076296915627,-1.7424950032678653e-17,-0.1968640503822658,-5.496846780986384e-18,-0.1968640503822658,1.0928143799767127e-16,0.7071067811865442,0.0,0.7071067811865506,-1.0000000000000004,-1.655422708293217e-17,0.0,0.5752425158902144,1.2039917387380267e-16,-0.5752425158902136,0.6409224454947587,0.4224178473052904,0.6409224454947587,1000.0,134.99999999999974,[0.80413601]
2.991847424644277e-17,-0.6292286797620531,3.615791084182006e-17,-0.6292286797620531,-2.7565628477207137e-18,-0.18012586915727297,3.615791084182006e-17,-0.18012586915727297,-9.680527795932585e-19,0.8467241992282871,0.0,0.5320320765153319,-1.0000000000000004,-1.655422708293217e-17,0.0,0.6545029107458263,-1.8220631152257487e-17,-0.6545029107458266,0.6791391626035116,0.27846004315952066,0.6791391626035116,1000.0,147.85714285714317,[0.79923675]
-2.0941195554968067e-17,-0.70182627871681,3.165434915783225e-17,-0.70182627871681,-4.605847529813665e-18,-0.12440950726879947,3.165434915783225e-17,-0.12440950726879947,6.871872421955733e-18,0.9438833303083684,0.0,0.3302790619551646,-1.0000000000000004,-1.655422708293217e-17,0.0,0.7127677398678691,-5.743016305496393e-18,-0.7127677398678696,0.6979443743689994,0.16045965403593587,0.6979443743689991,1000.0,160.7142857142859,[0.35159969]
-6.989948814802981e-17,-0.7455290844983699,5.433630329852631e-18,-0.7455290844983699,-4.369260639733698e-18,-0.04185661912331512,5.433630329852631e-18,-0.04185661912331512,-2.7928105639072774e-17,0.9937122098932417,0.0,0.11196447610331499,-1.0000000000000004,-1.655422708293217e-17,0.0,0.7467031487796288,-2.8674894515642325e-17,-0.7467031487796288,0.7059937671817532,0.056085661278381105,0.7059937671817531,1000.0,173.57142857142824,[0.36898633]
-1.3895030222247002e-16,-0.7523277248643857,2.3061252847496577e-17,-0.7523277248643857,9.564947503301776e-18,0.051724142584320086,2.3061252847496577e-17,0.051724142584320086,-1.0940298722560226e-16,0.9937122098932417,0.0,-0.11196447610331446,-1.0000000000000004,-1.655422708293217e-17,0.0,0.7541037014401308,-1.06393109138953e-16,-0.7541037014401306,0.7064361639991988,0.04354184640313481,0.7064361639991987,1000.0,173.57142857142824,[0.42148163]
-7.87487060457915e-17,-0.7200129175783623,8.685594458845436e-17,-0.7200129175783623,1.596201825365207e-17,0.1390890303313116,8.685594458845436e-17,0.1390890303313116,-1.180283700496071e-16,0.9438833303083684,0.0,-0.3302790619551646,-1.0000000000000004,-1.655422708293217e-17,0.0,0.7333241846811069,-8.405879927823577e-17,-0.7333241846811069,0.6996070491038008,0.14525823105264765,0.6996070491038008,1000.0,160.7142857142859,[0.35805085]
-7.279333650765473e-17,-0.6542935841048689,9.627580626667556e-17,-0.6542935841048689,-1.992844358943367e-18,0.20375276352296762,9.627580626667556e-17,0.20375276352296762,-1.8581376984040858e-16,0.8467241992282853,0.0,-0.5320320765153347,-1.0000000000000004,-1.655422708293217e-17,0.0,0.685284818775406,-1.2451912652323833e-16,-0.6852848187754064,0.6835027369374689,0.2562186901808258,0.683502736937469,1000.0,147.85714285714297,[0.6742878]
