Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[0.966685]
96.42857142857144,[0.95388502]
122.14285714285737,[0.94508173]
134.99999999999974,[0.90940618]
147.85714285714317,[0.42389889]
160.7142857142859,[0.37342994]
173.57142857142824,[0.26347132]
173.57142857142824,[0.26599176]
160.7142857142859,[0.36511682]
147.85714285714297,[0.81353771]
135.00000000000009,[0.91295464]
122.14285714285697,[0.91596429]
109.2857142857147,[0.94642637]
96.42857142857113,[0.94728237]
83.57142857142887,[0.95111113]
70.71428571428521,[0.91728889]
57.85714285714325,[0.86772944]
44.99999999999968,[0.81452699]
32.142857142857316,[0.36038536]
19.285714285714285,[0.34759088]
6.428571428571361,[0.2105433]
6.4285714285713045,[0.25176135]
19.285714285714267,[0.34356305]
32.142857142857096,[0.65471752]
45.00000000000003,[0.82290381]
57.85714285714292,[0.84257424]
70.71428571428564,[0.91006263]
83.57142857142857,[0.9460339]
