Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[0.40965495]
96.42857142857144,[0.52097635]
122.14285714285737,[0.55789703]
134.99999999999974,[0.75963122]
147.85714285714317,[0.78811352]
160.7142857142859,[0.59534038]
173.57142857142824,[0.24106895]
173.57142857142824,[0.26757471]
160.7142857142859,[0.59357788]
147.85714285714297,[0.78014006]
135.00000000000009,[0.79102637]
122.14285714285697,[0.79925897]
109.2857142857147,[0.68997825]
96.42857142857113,[0.47862864]
83.57142857142887,[0.48898645]
70.71428571428521,[0.45799318]
57.85714285714325,[0.43694551]
44.99999999999968,[0.63160431]
32.142857142857316,[0.62212841]
19.285714285714285,[0.331271]
6.428571428571361,[0.16982422]
6.4285714285713045,[0.16930935]
19.285714285714267,[0.45965159]
32.142857142857096,[0.61608381]
45.00000000000003,[0.70075079]
57.85714285714292,[0.74158791]
70.71428571428564,[0.73103845]
83.57142857142857,[0.46042915]
