Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[0.34197444]
96.42857142857144,[0.20486542]
122.14285714285737,[0.28925697]
134.99999999999974,[0.44847561]
147.85714285714317,[0.3053001]
160.7142857142859,[0.20333789]
173.57142857142824,[0.19827913]
173.57142857142824,[0.21039439]
160.7142857142859,[0.21346427]
147.85714285714297,[0.3053001]
135.00000000000009,[0.36462488]
122.14285714285697,[0.50652741]
109.2857142857147,[0.35078013]
96.42857142857113,[0.31092616]
83.57142857142887,[0.19801802]
70.71428571428521,[0.30242216]
57.85714285714325,[0.26279313]
44.99999999999968,[0.30565407]
32.142857142857316,[0.17482034]
19.285714285714285,[0.18349267]
6.428571428571361,[0.26629458]
6.4285714285713045,[0.30535645]
19.285714285714267,[0.27228345]
32.142857142857096,[0.18353659]
45.00000000000003,[0.28226962]
57.85714285714292,[0.45059925]
70.71428571428564,[0.27156827]
83.57142857142857,[0.27447695]
