Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[0.43938136]
96.42857142857144,[0.28517514]
122.14285714285737,[0.39496339]
134.99999999999974,[0.51727448]
147.85714285714317,[0.34205977]
160.7142857142859,[0.24252846]
173.57142857142824,[0.22785089]
173.57142857142824,[0.24793049]
160.7142857142859,[0.25058176]
147.85714285714297,[0.34205977]
135.00000000000009,[0.40375042]
122.14285714285697,[0.62726346]
109.2857142857147,[0.45715301]
96.42857142857113,[0.42595866]
83.57142857142887,[0.27252577]
70.71428571428521,[0.4079831]
57.85714285714325,[0.34507131]
44.99999999999968,[0.314333]
32.142857142857316,[0.18769911]
19.285714285714285,[0.19130499]
6.428571428571361,[0.26724721]
6.4285714285713045,[0.31410796]
19.285714285714267,[0.2821671]
32.142857142857096,[0.19334693]
45.00000000000003,[0.28752527]
57.85714285714292,[0.51273978]
70.71428571428564,[0.36089415]
83.57142857142857,[0.38566153]
