Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[1.54655012]
96.42857142857144,[1.56944393]
122.14285714285737,[1.54440444]
134.99999999999974,[1.40920125]
147.85714285714317,[0.90840212]
160.7142857142859,[0.72734276]
173.57142857142824,[0.29941175]
173.57142857142824,[0.38595048]
160.7142857142859,[0.89809415]
147.85714285714297,[0.91371063]
135.00000000000009,[1.39118474]
122.14285714285697,[1.55096882]
109.2857142857147,[1.57772021]
96.42857142857113,[1.59311775]
83.57142857142887,[1.55589914]
70.71428571428521,[1.49195286]
57.85714285714325,[1.48220221]
44.99999999999968,[1.31541341]
32.142857142857316,[0.8152609]
19.285714285714285,[0.68901961]
6.428571428571361,[0.35528336]
6.4285714285713045,[0.35337488]
19.285714285714267,[0.81242639]
32.142857142857096,[0.82609081]
45.00000000000003,[1.31577201]
57.85714285714292,[1.49372157]
70.71428571428564,[1.53692901]
83.57142857142857,[1.6048026]
