Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[0.72505111]
96.42857142857144,[1.05047149]
122.14285714285737,[0.79244326]
134.99999999999974,[0.96021563]
147.85714285714317,[0.57593686]
160.7142857142859,[0.38422582]
173.57142857142824,[0.33631025]
173.57142857142824,[0.33354651]
160.7142857142859,[0.37397273]
147.85714285714297,[0.36433255]
135.00000000000009,[0.96290571]
122.14285714285697,[0.90586364]
109.2857142857147,[0.71356859]
96.42857142857113,[1.0328125]
83.57142857142887,[1.03330578]
70.71428571428521,[0.75425743]
57.85714285714325,[0.74274691]
44.99999999999968,[0.93631772]
32.142857142857316,[0.57580084]
19.285714285714285,[0.37507892]
6.428571428571361,[0.32672942]
6.4285714285713045,[0.32396568]
19.285714285714267,[0.3771242]
32.142857142857096,[0.54415397]
45.00000000000003,[0.96114382]
57.85714285714292,[1.14966677]
70.71428571428564,[0.751186]
83.57142857142857,[1.05275949]
