Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[0.85432631]
96.42857142857144,[0.84088578]
122.14285714285737,[0.83961073]
134.99999999999974,[0.81478741]
147.85714285714317,[0.69936011]
160.7142857142859,[0.31590271]
173.57142857142824,[0.25873242]
173.57142857142824,[0.30417017]
160.7142857142859,[0.3470566]
147.85714285714297,[0.68568116]
135.00000000000009,[0.79591551]
122.14285714285697,[0.8173547]
109.2857142857147,[0.84717453]
96.42857142857113,[0.83532677]
83.57142857142887,[0.84181257]
70.71428571428521,[0.82607614]
57.85714285714325,[0.81820643]
44.99999999999968,[0.74592215]
32.142857142857316,[0.32138817]
19.285714285714285,[0.26913589]
6.428571428571361,[0.20320096]
6.4285714285713045,[0.219104]
19.285714285714267,[0.29666105]
32.142857142857096,[0.63644997]
45.00000000000003,[0.75741896]
57.85714285714292,[0.80120838]
70.71428571428564,[0.81054325]
83.57142857142857,[0.83718934]
