Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[0.46285742]
96.42857142857144,[0.49108917]
122.14285714285737,[0.52199422]
134.99999999999974,[0.74303994]
147.85714285714317,[0.78442449]
160.7142857142859,[0.59242019]
173.57142857142824,[0.24432963]
173.57142857142824,[0.26514038]
160.7142857142859,[0.58988886]
147.85714285714297,[0.77645103]
135.00000000000009,[0.78177051]
122.14285714285697,[0.79555744]
109.2857142857147,[0.75072752]
96.42857142857113,[0.49138069]
83.57142857142887,[0.47515417]
70.71428571428521,[0.45171671]
57.85714285714325,[0.44149686]
44.99999999999968,[0.64466078]
32.142857142857316,[0.62903269]
19.285714285714285,[0.33894411]
6.428571428571361,[0.188914]
6.4285714285713045,[0.18643992]
19.285714285714267,[0.4673247]
32.142857142857096,[0.62298809]
45.00000000000003,[0.70803936]
57.85714285714292,[0.75309625]
70.71428571428564,[0.73230879]
83.57142857142857,[0.45415267]
