Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[0.96282743]
96.42857142857144,[0.95388502]
122.14285714285737,[0.94427118]
134.99999999999974,[0.93737143]
147.85714285714317,[0.82473891]
160.7142857142859,[0.34246837]
173.57142857142824,[0.27059034]
173.57142857142824,[0.32447862]
160.7142857142859,[0.38728827]
147.85714285714297,[0.81443773]
135.00000000000009,[0.91041497]
122.14285714285697,[0.91592859]
109.2857142857147,[0.94837649]
96.42857142857113,[0.94508655]
83.57142857142887,[0.95065713]
70.71428571428521,[0.92452858]
57.85714285714325,[0.8758419]
44.99999999999968,[0.82481537]
32.142857142857316,[0.3668297]
19.285714285714285,[0.31733325]
6.428571428571361,[0.21020344]
6.4285714285713045,[0.23756797]
19.285714285714267,[0.34485841]
32.142857142857096,[0.72617594]
45.00000000000003,[0.82230743]
57.85714285714292,[0.84856275]
70.71428571428564,[0.90540679]
83.57142857142857,[0.9460339]
