Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[0.34435831]
96.42857142857144,[0.21033898]
122.14285714285737,[0.27307312]
134.99999999999974,[0.35136959]
147.85714285714317,[0.22894966]
160.7142857142859,[0.19674886]
173.57142857142824,[0.19750554]
173.57142857142824,[0.178028]
160.7142857142859,[0.20397443]
147.85714285714297,[0.29968481]
135.00000000000009,[0.33825676]
122.14285714285697,[0.45064285]
109.2857142857147,[0.29120228]
96.42857142857113,[0.31162311]
83.57142857142887,[0.19801802]
70.71428571428521,[0.30830814]
57.85714285714325,[0.24943062]
44.99999999999968,[0.28226962]
32.142857142857316,[0.17341021]
19.285714285714285,[0.18349267]
6.428571428571361,[0.27053589]
6.4285714285713045,[0.29836182]
19.285714285714267,[0.29182017]
32.142857142857096,[0.17482034]
45.00000000000003,[0.2038739]
57.85714285714292,[0.3531817]
70.71428571428564,[0.2672149]
83.57142857142857,[0.26591919]
