Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[0.63733159]
96.42857142857144,[0.74783404]
122.14285714285737,[0.62373654]
134.99999999999974,[0.89497947]
147.85714285714317,[0.51448163]
160.7142857142859,[0.34851704]
173.57142857142824,[0.33331653]
173.57142857142824,[0.33171867]
160.7142857142859,[0.34482702]
147.85714285714297,[0.33222114]
135.00000000000009,[0.89989988]
122.14285714285697,[0.85490865]
109.2857142857147,[0.63050506]
96.42857142857113,[0.76138202]
83.57142857142887,[0.7390717]
70.71428571428521,[0.61642678]
57.85714285714325,[0.61261818]
44.99999999999968,[0.87124945]
32.142857142857316,[0.50636867]
19.285714285714285,[0.33672609]
6.428571428571361,[0.32572061]
6.4285714285713045,[0.33287328]
19.285714285714267,[0.33747445]
32.142857142857096,[0.48611161]
45.00000000000003,[0.90482051]
57.85714285714292,[1.13292131]
70.71428571428564,[0.61165672]
83.57142857142857,[0.77222607]
