Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[0.27672133]
96.42857142857144,[0.17144543]
122.14285714285737,[0.24840549]
134.99999999999974,[0.34029906]
147.85714285714317,[0.21766878]
160.7142857142859,[0.19798674]
173.57142857142824,[0.20180487]
173.57142857142824,[0.18232733]
160.7142857142859,[0.20012138]
147.85714285714297,[0.28817035]
135.00000000000009,[0.32718624]
122.14285714285697,[0.43798446]
109.2857142857147,[0.25479954]
96.42857142857113,[0.26371441]
83.57142857142887,[0.16257533]
70.71428571428521,[0.25897175]
57.85714285714325,[0.22129939]
44.99999999999968,[0.27097398]
32.142857142857316,[0.17146328]
19.285714285714285,[0.18828799]
6.428571428571361,[0.28476897]
6.4285714285713045,[0.31235877]
19.285714285714267,[0.30079647]
32.142857142857096,[0.17146328]
45.00000000000003,[0.19257826]
57.85714285714292,[0.34653399]
70.71428571428564,[0.22973725]
83.57142857142857,[0.2342492]
