Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[1.16631728]
96.42857142857144,[0.68465078]
122.14285714285737,[1.20387822]
134.99999999999974,[0.80413601]
147.85714285714317,[0.79923675]
160.7142857142859,[0.35159969]
173.57142857142824,[0.36898633]
173.57142857142824,[0.42148163]
160.7142857142859,[0.35805085]
147.85714285714297,[0.6742878]
135.00000000000009,[0.80282446]
122.14285714285697,[1.18534684]
109.2857142857147,[1.1263513]
96.42857142857113,[1.11440041]
83.57142857142887,[0.6805867]
70.71428571428521,[1.04268932]
57.85714285714325,[1.24952727]
44.99999999999968,[1.18369781]
32.142857142857316,[0.79536774]
19.285714285714285,[0.36762766]
6.428571428571361,[0.37928811]
6.4285714285713045,[0.43136032]
19.285714285714267,[0.39147795]
32.142857142857096,[0.65709022]
45.00000000000003,[0.79365999]
57.85714285714292,[1.13863643]
70.71428571428564,[1.07890549]
83.57142857142857,[1.1205614]
