Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[1.09576504]
96.42857142857144,[1.09249384]
122.14285714285737,[1.10164172]
134.99999999999974,[1.08324286]
147.85714285714317,[0.60917072]
160.7142857142859,[0.50554818]
173.57142857142824,[0.36533533]
173.57142857142824,[0.36660242]
160.7142857142859,[0.49067033]
147.85714285714297,[1.05002926]
135.00000000000009,[1.0906562]
122.14285714285697,[1.08821747]
109.2857142857147,[1.08031805]
96.42857142857113,[1.09131257]
83.57142857142887,[1.08419861]
70.71428571428521,[1.02784648]
57.85714285714325,[0.91813904]
44.99999999999968,[0.86698359]
32.142857142857316,[0.44783513]
19.285714285714285,[0.42695486]
6.428571428571361,[0.2779605]
6.4285714285713045,[0.32732288]
19.285714285714267,[0.42227589]
32.142857142857096,[0.67955681]
45.00000000000003,[0.86616199]
57.85714285714292,[0.90699425]
70.71428571428564,[1.00030267]
83.57142857142857,[1.07912138]
