stress_11,stress_12,stress_13,stress_21,stress_22,stress_23,stress_31,stress_32,stress_33,e1,e2,e3,anev1,anev2,anev3,temp,miss,velo
2.4327209761617133e-17,0.014971253078048759,-2.691508235829746e-17,0.014971253078048759,-6.042733045712179e-18,-0.10644382984654405,-2.691508235829746e-17,-0.10644382984654405,5.099858320476055e-17,0.1074915221360597,2.247810134576293e-17,-0.10749152213605963,0.6283936231213711,0.4585225281715095,0.6283936231213709,500.0,109.28571428571418,[0.35793277]
-1.6301487883087912e-16,0.04872552187535934,9.107238691874133e-17,0.04872552187535934,-2.9501734036393654e-17,-0.014316463914532753,9.107238691874133e-17,-0.014316463914532753,-1.1807639284724947e-16,0.05078521065273067,-7.216022483168468e-17,-0.050785210652730915,0.12212167945799801,0.9849733959923563,0.12212167945799998,500.0,96.42857142857144,[0.2243687]
8.131643348583371e-17,-0.0527529766134247,-1.4899500290052398e-16,-0.0527529766134247,-1.3491964300340124e-17,-0.17022082096917523,-1.4899500290052398e-16,-0.17022082096917523,1.1067057203116832e-16,0.178207756377203,1.4781102013303283e-16,-0.17820775637720307,0.6832543047926652,0.2575405016003949,0.6832543047926655,500.0,122.14285714285737,[0.27992735]
-9.18564879649926e-18,-0.14034762969156267,1.998562327645701e-17,-0.14034762969156267,-4.161324639094608e-17,-0.19686405038226704,1.998562327645701e-17,-0.19686405038226704,-2.5264875234227643e-18,0.2417703693444499,-1.923124560959044e-17,-0.24177036934445,0.6973800821584647,0.16529380513892605,0.6973800821584648,500.0,134.99999999999974,[0.35564865]
3.3686500312303524e-17,-0.2290686797620528,9.174172161808454e-17,-0.2290686797620528,-3.1828533542501217e-17,-0.1801258691572731,9.174172161808454e-17,-0.1801258691572731,1.578403545561026e-17,0.29140656956834865,-7.895785272916085e-17,-0.2914065695683489,0.703185909273401,0.105162512325835,0.7031859092734006,500.0,147.85714285714317,[0.23322873]
-3.151597838496438e-17,-0.3016662787168213,3.577562766736745e-17,-0.3016662787168213,-3.354758690895382e-17,-0.12440950726879661,3.577562766736745e-17,-0.12440950726879661,2.9631965352034e-17,0.3263131459407047,-7.367673792952661e-18,-0.3263131459407051,0.7060546825220492,0.054530455503105354,0.7060546825220493,500.0,160.7142857142859,[0.20409635]
-1.488196654260811e-16,-0.3453690844983821,7.191481775756421e-18,-0.3453690844983821,-3.496710824943362e-17,-0.041856619123311886,7.191481775756421e-18,-0.041856619123311886,-5.269376083001242e-17,0.34789622172665857,-5.571724722458042e-17,-0.34789622172665896,0.7070817992343448,0.008405854093583008,0.707081799234345,500.0,173.57142857142824,[0.20230712]
-5.250926646618859e-17,-0.35216772486438885,-2.0051552879999935e-17,-0.35216772486438885,-3.27564316664387e-17,0.05172414258432144,-2.0051552879999935e-17,0.05172414258432144,8.708351024677382e-17,0.3559459135349684,7.85382312485601e-17,-0.3559459135349686,0.7067069292541676,0.033624876033830055,0.7067069292541674,500.0,173.57142857142824,[0.18400084]
-3.529268653853449e-17,-0.31985291757836914,5.447969340335116e-17,-0.31985291757836914,-1.6395308693397146e-17,0.139089030331312,5.447969340335116e-17,0.139089030331312,3.181333988900984e-17,0.34878596193353273,6.036744762165946e-17,-0.34878596193353256,0.705193115872936,0.07352100822785078,0.7051931158729359,500.0,160.7142857142859,[0.21132192]
-6.780601974911121e-17,-0.2541335841048698,3.4595965957061183e-17,-0.2541335841048698,-8.505597145139814e-18,0.2037527635229854,3.4595965957061183e-17,0.2037527635229854,-1.3570781377826626e-16,0.3257285176542582,-8.083066419563068e-17,-0.3257285176542586,0.7024514946592505,0.11455913451999175,0.7024514946592505,500.0,147.85714285714297,[0.30396387]
1.2167918793139153e-16,-0.16783654319971494,1.1995745532693487e-17,-0.16783654319971494,-3.156276330682007e-17,0.23310718153203153,1.1995745532693487e-17,0.23310718153203153,-2.0275625354592587e-17,0.28724216841375716,7.477670957964965e-17,-0.28724216841375705,0.6979193322238956,0.1606773519084237,0.6979193322238956,500.0,135.00000000000009,[0.34253583]
