Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[1.06498744]
96.42857142857144,[1.09394653]
122.14285714285737,[1.11706588]
134.99999999999974,[1.09963517]
147.85714285714317,[0.63944391]
160.7142857142859,[0.53669152]
173.57142857142824,[0.38227773]
173.57142857142824,[0.38354482]
160.7142857142859,[0.51330368]
147.85714285714297,[1.07937239]
135.00000000000009,[1.10943969]
122.14285714285697,[1.10364163]
109.2857142857147,[1.01942735]
96.42857142857113,[1.08826579]
83.57142857142887,[1.08792296]
70.71428571428521,[1.05875081]
57.85714285714325,[0.90678926]
44.99999999999968,[0.85003485]
32.142857142857316,[0.46104996]
19.285714285714285,[0.45032496]
6.428571428571361,[0.27101737]
6.4285714285713045,[0.34163779]
19.285714285714267,[0.44669517]
32.142857142857096,[0.67154075]
45.00000000000003,[0.84714027]
57.85714285714292,[0.89258813]
70.71428571428564,[0.99765958]
83.57142857142857,[1.07834625]
