Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[1.50336655]
96.42857142857144,[1.52212198]
122.14285714285737,[1.50033186]
134.99999999999974,[1.32529346]
147.85714285714317,[0.79168943]
160.7142857142859,[0.60039301]
173.57142857142824,[0.33100963]
173.57142857142824,[0.33833219]
160.7142857142859,[0.76046415]
147.85714285714297,[0.81402239]
135.00000000000009,[1.33572009]
122.14285714285697,[1.50430075]
109.2857142857147,[1.50886195]
96.42857142857113,[1.52743476]
83.57142857142887,[1.51090196]
70.71428571428521,[1.46158168]
57.85714285714325,[1.3649906]
44.99999999999968,[1.25821782]
32.142857142857316,[0.74858692]
19.285714285714285,[0.71903934]
6.428571428571361,[0.27290847]
6.4285714285713045,[0.27298763]
19.285714285714267,[0.72181544]
32.142857142857096,[0.7787397]
45.00000000000003,[1.26266836]
57.85714285714292,[1.31097518]
70.71428571428564,[1.47711044]
83.57142857142857,[1.54144084]
