Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571416,[0.85228868]
109.28571428571416,[1.34151399]
109.28571428571416,[1.37259195]
109.28571428571416,[1.37587551]
109.28571428571416,[1.37437779]
109.28571428571416,[1.37375536]
109.28571428571416,[1.37375536]
109.28571428571416,[1.37375536]
109.28571428571416,[1.37437779]
109.28571428571416,[1.37587551]
109.28571428571416,[1.37587551]
109.28571428571416,[1.37859258]
109.28571428571416,[1.36392976]
109.28571428571416,[1.37156325]
109.28571428571416,[1.33457199]
109.28571428571416,[0.85463624]
96.42857142857144,[0.84453817]
96.42857142857144,[1.32864227]
96.42857142857144,[1.36891488]
96.42857142857144,[1.36687061]
96.42857142857144,[1.36687061]
96.42857142857144,[1.36687061]
96.42857142857144,[1.36687061]
96.42857142857144,[1.35836346]
96.42857142857144,[1.35836346]
96.42857142857144,[1.35836346]
96.42857142857144,[1.35836346]
96.42857142857144,[1.35836346]
96.42857142857144,[1.35828924]
96.42857142857144,[1.35836346]
96.42857142857144,[1.32445172]
96.42857142857144,[0.83308653]
122.14285714285735,[0.82123714]
122.14285714285735,[1.32987489]
122.14285714285735,[1.35711236]
122.14285714285735,[1.36133421]
122.14285714285735,[1.36353793]
122.14285714285735,[1.35953615]
122.14285714285735,[1.35953615]
122.14285714285735,[1.36077566]
122.14285714285735,[1.35953615]
122.14285714285735,[1.36148431]
122.14285714285735,[1.36353793]
122.14285714285735,[1.36133421]
122.14285714285735,[1.36148708]
122.14285714285735,[1.33473292]
122.14285714285735,[1.33058463]
122.14285714285735,[0.83876397]
135.00000000000023,[0.78922723]
135.00000000000023,[1.30509308]
135.00000000000023,[1.3278955]
135.00000000000023,[1.32966297]
135.00000000000023,[1.36112017]
135.00000000000023,[1.33602085]
135.00000000000023,[1.34033761]
135.00000000000023,[1.34033761]
135.00000000000023,[1.34033761]
135.00000000000023,[1.34049048]
135.00000000000023,[1.33602085]
135.00000000000023,[1.32966297]
135.00000000000023,[1.33705219]
135.00000000000023,[1.3278955]
135.00000000000023,[0.7907285]
135.00000000000023,[0.76552732]
147.8571428571427,[0.68204128]
147.8571428571427,[0.61931183]
147.8571428571427,[1.22828942]
147.8571428571427,[1.22260466]
147.8571428571427,[1.22605021]
147.8571428571427,[1.1989755]
147.8571428571427,[1.1989755]
147.8571428571427,[1.2040165]
147.8571428571427,[1.1989755]
147.8571428571427,[1.1989755]
147.8571428571427,[1.21019584]
147.8571428571427,[1.20818486]
147.8571428571427,[1.22260466]
147.8571428571427,[1.21468571]
147.8571428571427,[0.61931183]
147.8571428571427,[0.32779692]
160.7142857142859,[0.3470566]
160.7142857142859,[0.61731228]
160.7142857142859,[0.83432772]
160.7142857142859,[0.84651521]
160.7142857142859,[0.84737923]
160.7142857142859,[0.84737923]
160.7142857142859,[0.84939021]
160.7142857142859,[0.84939021]
160.7142857142859,[0.84939021]
160.7142857142859,[0.84822643]
160.7142857142859,[0.84737923]
160.7142857142859,[0.84737923]
160.7142857142859,[0.84951981]
160.7142857142859,[0.832341]
160.7142857142859,[0.61731228]
160.7142857142859,[0.32370337]
173.57142857142813,[0.32447386]
173.57142857142813,[0.35995134]
173.57142857142813,[0.29748889]
173.57142857142813,[0.34605593]
173.57142857142813,[0.34521733]
173.57142857142813,[0.34521733]
173.57142857142813,[0.34521733]
173.57142857142813,[0.34521733]
173.57142857142813,[0.34521733]
173.57142857142813,[0.34521733]
173.57142857142813,[0.34521733]
173.57142857142813,[0.34521733]
173.57142857142813,[0.34605593]
173.57142857142813,[0.27783889]
173.57142857142813,[0.30055926]
173.57142857142813,[0.14640336]
173.57142857142813,[0.14640336]
173.57142857142813,[0.30055926]
173.57142857142813,[0.27783889]
173.57142857142813,[0.34605593]
173.57142857142813,[0.34521733]
173.57142857142813,[0.34521733]
173.57142857142813,[0.34521733]
173.57142857142813,[0.34521733]
173.57142857142813,[0.34521733]
173.57142857142813,[0.34521733]
173.57142857142813,[0.34521733]
173.57142857142813,[0.34521733]
173.57142857142813,[0.34605593]
173.57142857142813,[0.29748889]
173.57142857142813,[0.35751279]
173.57142857142813,[0.32447386]
160.7142857142859,[0.32370337]
160.7142857142859,[0.61731228]
160.7142857142859,[0.83626179]
160.7142857142859,[0.84951981]
160.7142857142859,[0.84737923]
160.7142857142859,[0.84737923]
160.7142857142859,[0.84737923]
160.7142857142859,[0.84939021]
160.7142857142859,[0.84939021]
160.7142857142859,[0.84822643]
160.7142857142859,[0.84737923]
160.7142857142859,[0.84737923]
160.7142857142859,[0.84651521]
160.7142857142859,[0.83666352]
160.7142857142859,[0.61731228]
160.7142857142859,[0.3470566]
147.85714285714295,[0.33318588]
147.85714285714295,[0.61931183]
147.85714285714295,[1.21603867]
147.85714285714295,[1.22260466]
147.85714285714295,[1.22403923]
147.85714285714295,[1.21019584]
147.85714285714295,[1.21019584]
147.85714285714295,[1.1989755]
147.85714285714295,[1.1989755]
147.85714285714295,[1.1989755]
147.85714285714295,[1.22605021]
147.85714285714295,[1.22461564]
147.85714285714295,[1.22260466]
147.85714285714295,[1.26158418]
147.85714285714295,[0.6128925]
147.85714285714295,[0.69613256]
134.9999999999996,[0.76864865]
134.9999999999996,[0.7907285]
134.9999999999996,[1.32703148]
134.9999999999996,[1.33196635]
134.9999999999996,[1.32966297]
134.9999999999996,[1.35243897]
134.9999999999996,[1.36112017]
134.9999999999996,[1.35857072]
134.9999999999996,[1.35857072]
134.9999999999996,[1.36112017]
134.9999999999996,[1.36112017]
134.9999999999996,[1.35243897]
134.9999999999996,[1.33981572]
134.9999999999996,[1.3278955]
134.9999999999996,[1.3136082]
134.9999999999996,[0.80030399]
122.14285714285755,[0.83915588]
122.14285714285755,[1.33058463]
122.14285714285755,[1.33362826]
122.14285714285755,[1.34505841]
122.14285714285755,[1.36133421]
122.14285714285755,[1.36353793]
122.14285714285755,[1.36353793]
122.14285714285755,[1.36353793]
122.14285714285755,[1.36353793]
122.14285714285755,[1.36353793]
122.14285714285755,[1.36353793]
122.14285714285755,[1.36353793]
122.14285714285755,[1.36768694]
122.14285714285755,[1.3273437]
122.14285714285755,[1.32865783]
122.14285714285755,[0.84675233]
109.28571428571402,[0.85818387]
109.28571428571402,[1.33372862]
109.28571428571402,[1.37856183]
109.28571428571402,[1.37741101]
109.28571428571402,[1.36040924]
109.28571428571402,[1.36392976]
109.28571428571402,[1.37859258]
109.28571428571402,[1.37859258]
109.28571428571402,[1.37859258]
109.28571428571402,[1.37859258]
109.28571428571402,[1.37859258]
109.28571428571402,[1.37859258]
109.28571428571402,[1.37859258]
109.28571428571402,[1.36278686]
109.28571428571402,[1.34435291]
109.28571428571402,[0.85026692]
96.42857142857196,[0.85333709]
96.42857142857196,[1.3321899]
96.42857142857196,[1.36097294]
96.42857142857196,[1.36891488]
96.42857142857196,[1.36891488]
96.42857142857196,[1.36891488]
96.42857142857196,[1.3661627]
96.42857142857196,[1.3661627]
96.42857142857196,[1.3661627]
96.42857142857196,[1.36687061]
96.42857142857196,[1.36687061]
96.42857142857196,[1.36687061]
96.42857142857196,[1.36687061]
96.42857142857196,[1.36687061]
96.42857142857196,[1.33225096]
96.42857142857196,[0.84088578]
83.57142857142804,[0.83539482]
83.57142857142804,[1.32481139]
83.57142857142804,[1.35872312]
83.57142857142804,[1.35872312]
83.57142857142804,[1.35872312]
83.57142857142804,[1.35872312]
83.57142857142804,[1.35872312]
83.57142857142804,[1.35903634]
83.57142857142804,[1.35903634]
83.57142857142804,[1.35903634]
83.57142857142804,[1.36406549]
83.57142857142804,[1.36754349]
83.57142857142804,[1.36754349]
