Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571416,[1.44268549]
109.28571428571416,[1.50188334]
109.28571428571416,[1.53821637]
109.28571428571416,[1.5289515]
109.28571428571416,[1.5289515]
109.28571428571416,[1.5289515]
109.28571428571416,[1.5289515]
109.28571428571416,[1.5289515]
109.28571428571416,[1.5289515]
109.28571428571416,[1.5289515]
109.28571428571416,[1.5289515]
109.28571428571416,[1.5289515]
109.28571428571416,[1.54805121]
109.28571428571416,[1.54294002]
109.28571428571416,[1.45501468]
109.28571428571416,[1.4345694]
96.42857142857144,[1.59685354]
96.42857142857144,[1.61046606]
96.42857142857144,[1.59180112]
96.42857142857144,[1.5803956]
96.42857142857144,[1.5803956]
96.42857142857144,[1.57087531]
96.42857142857144,[1.57087531]
96.42857142857144,[1.57087531]
96.42857142857144,[1.57087531]
96.42857142857144,[1.57087531]
96.42857142857144,[1.57087531]
96.42857142857144,[1.57065996]
96.42857142857144,[1.5705621]
96.42857142857144,[1.58979588]
96.42857142857144,[1.56949162]
96.42857142857144,[1.5083757]
122.14285714285735,[1.50111925]
122.14285714285735,[1.5481588]
122.14285714285735,[1.58159318]
122.14285714285735,[1.60397735]
122.14285714285735,[1.58902582]
122.14285714285735,[1.58328115]
122.14285714285735,[1.58328115]
122.14285714285735,[1.58328115]
122.14285714285735,[1.58328115]
122.14285714285735,[1.58328115]
122.14285714285735,[1.59788278]
122.14285714285735,[1.60159875]
122.14285714285735,[1.58283269]
122.14285714285735,[1.58559496]
122.14285714285735,[1.53655053]
122.14285714285735,[1.49116329]
135.00000000000023,[1.49455299]
135.00000000000023,[1.53900127]
135.00000000000023,[1.56801099]
135.00000000000023,[1.57799823]
135.00000000000023,[1.57612961]
135.00000000000023,[1.58629238]
135.00000000000023,[1.58629238]
135.00000000000023,[1.58629238]
135.00000000000023,[1.58629238]
135.00000000000023,[1.58629238]
135.00000000000023,[1.58629238]
135.00000000000023,[1.57612961]
135.00000000000023,[1.57799823]
135.00000000000023,[1.5375194]
135.00000000000023,[1.53900127]
135.00000000000023,[1.40506889]
147.8571428571427,[1.38017586]
147.8571428571427,[1.48809407]
147.8571428571427,[1.42557194]
147.8571428571427,[1.42177215]
147.8571428571427,[1.42177215]
147.8571428571427,[1.42177215]
147.8571428571427,[1.42177215]
147.8571428571427,[1.42177215]
147.8571428571427,[1.42228691]
147.8571428571427,[1.42177215]
147.8571428571427,[1.42177215]
147.8571428571427,[1.42177215]
147.8571428571427,[1.41655363]
147.8571428571427,[1.41655363]
147.8571428571427,[1.44472446]
147.8571428571427,[1.33028544]
160.7142857142859,[1.29377702]
160.7142857142859,[0.94619947]
160.7142857142859,[0.95516724]
160.7142857142859,[0.95516724]
160.7142857142859,[0.94806087]
160.7142857142859,[0.94806087]
160.7142857142859,[0.94806087]
160.7142857142859,[0.94806087]
160.7142857142859,[0.94865508]
160.7142857142859,[0.94865508]
160.7142857142859,[0.94865508]
160.7142857142859,[0.94806087]
160.7142857142859,[0.94806087]
160.7142857142859,[0.95132753]
160.7142857142859,[0.95405407]
160.7142857142859,[1.25273499]
173.57142857142813,[0.53981174]
173.57142857142813,[0.381508]
173.57142857142813,[0.37878146]
173.57142857142813,[0.37878146]
173.57142857142813,[0.37878146]
173.57142857142813,[0.37878146]
173.57142857142813,[0.37878146]
173.57142857142813,[0.38998401]
173.57142857142813,[0.38998401]
173.57142857142813,[0.37878146]
173.57142857142813,[0.37878146]
173.57142857142813,[0.37878146]
173.57142857142813,[0.37878146]
173.57142857142813,[0.37878146]
173.57142857142813,[0.38486561]
173.57142857142813,[0.31384809]
173.57142857142813,[0.31384809]
173.57142857142813,[0.38486561]
173.57142857142813,[0.37878146]
173.57142857142813,[0.37878146]
173.57142857142813,[0.37878146]
173.57142857142813,[0.37878146]
173.57142857142813,[0.37878146]
173.57142857142813,[0.38998401]
173.57142857142813,[0.38998401]
173.57142857142813,[0.37878146]
173.57142857142813,[0.37878146]
173.57142857142813,[0.37878146]
173.57142857142813,[0.37878146]
173.57142857142813,[0.37878146]
173.57142857142813,[0.37837344]
173.57142857142813,[0.53981174]
160.7142857142859,[1.25240203]
160.7142857142859,[0.95405407]
160.7142857142859,[0.95132753]
160.7142857142859,[0.94806087]
160.7142857142859,[0.94806087]
160.7142857142859,[0.94806087]
160.7142857142859,[0.94806087]
160.7142857142859,[0.94806087]
160.7142857142859,[0.94806087]
160.7142857142859,[0.94806087]
160.7142857142859,[0.94806087]
160.7142857142859,[0.95516724]
160.7142857142859,[0.95516724]
160.7142857142859,[0.95516724]
160.7142857142859,[0.94996345]
160.7142857142859,[1.29468722]
147.85714285714295,[1.33028544]
147.85714285714295,[1.4395964]
147.85714285714295,[1.41655363]
147.85714285714295,[1.41655363]
147.85714285714295,[1.42177215]
147.85714285714295,[1.42177215]
147.85714285714295,[1.42177215]
147.85714285714295,[1.42177215]
147.85714285714295,[1.42177215]
147.85714285714295,[1.42177215]
147.85714285714295,[1.42177215]
147.85714285714295,[1.42177215]
147.85714285714295,[1.41655363]
147.85714285714295,[1.42644551]
147.85714285714295,[1.48809407]
147.85714285714295,[1.38017586]
134.9999999999996,[1.39732186]
134.9999999999996,[1.53900127]
134.9999999999996,[1.54006885]
134.9999999999996,[1.56880607]
134.9999999999996,[1.57799823]
134.9999999999996,[1.57799823]
134.9999999999996,[1.58629238]
134.9999999999996,[1.58629238]
134.9999999999996,[1.58629238]
134.9999999999996,[1.58629238]
134.9999999999996,[1.588161]
134.9999999999996,[1.57799823]
134.9999999999996,[1.56880607]
134.9999999999996,[1.54006885]
134.9999999999996,[1.53900127]
134.9999999999996,[1.49531985]
122.14285714285755,[1.49169588]
122.14285714285755,[1.54161181]
122.14285714285755,[1.58559496]
122.14285714285755,[1.58559496]
122.14285714285755,[1.60397735]
122.14285714285755,[1.60397735]
122.14285714285755,[1.59714527]
122.14285714285755,[1.59175851]
122.14285714285755,[1.58943861]
122.14285714285755,[1.58943861]
122.14285714285755,[1.59714527]
122.14285714285755,[1.60397735]
122.14285714285755,[1.60273784]
122.14285714285755,[1.58559496]
122.14285714285755,[1.53655053]
122.14285714285755,[1.50195739]
109.28571428571402,[1.4564719]
109.28571428571402,[1.45501468]
109.28571428571402,[1.48584174]
109.28571428571402,[1.54294002]
109.28571428571402,[1.53095808]
109.28571428571402,[1.53095808]
109.28571428571402,[1.52951436]
109.28571428571402,[1.5289515]
109.28571428571402,[1.5289515]
109.28571428571402,[1.5289515]
109.28571428571402,[1.5289515]
109.28571428571402,[1.52951436]
109.28571428571402,[1.53095808]
109.28571428571402,[1.54022295]
109.28571428571402,[1.48584174]
109.28571428571402,[1.3982641]
96.42857142857196,[1.62461468]
96.42857142857196,[1.61969086]
96.42857142857196,[1.61976893]
96.42857142857196,[1.59510716]
96.42857142857196,[1.5803956]
96.42857142857196,[1.5803956]
96.42857142857196,[1.5803956]
96.42857142857196,[1.5803956]
96.42857142857196,[1.5803956]
96.42857142857196,[1.5803956]
96.42857142857196,[1.5803956]
96.42857142857196,[1.5803956]
96.42857142857196,[1.5803956]
96.42857142857196,[1.59962938]
96.42857142857196,[1.58249825]
96.42857142857196,[1.52169555]
83.57142857142804,[1.52086444]
83.57142857142804,[1.56767821]
83.57142857142804,[1.58829569]
83.57142857142804,[1.56899761]
83.57142857142804,[1.56732437]
83.57142857142804,[1.56732437]
83.57142857142804,[1.56643596]
83.57142857142804,[1.56667496]
83.57142857142804,[1.56674917]
83.57142857142804,[1.56674917]
83.57142857142804,[1.56763758]
83.57142857142804,[1.56763758]
83.57142857142804,[1.57883111]
83.57142857142804,[1.59030093]
83.57142857142804,[1.60896587]
83.57142857142804,[1.60934227]
70.71428571428592,[1.45891073]
70.71428571428592,[1.50421817]
70.71428571428592,[1.5234237]
70.71428571428592,[1.51139929]
70.71428571428592,[1.51139929]
70.71428571428592,[1.50972605]
70.71428571428592,[1.50972605]
70.71428571428592,[1.50972605]
70.71428571428592,[1.50972605]
70.71428571428592,[1.50972605]
70.71428571428592,[1.51139929]
70.71428571428592,[1.51139929]
70.71428571428592,[1.53181483]
70.71428571428592,[1.5268199]
70.71428571428592,[1.48131326]
70.71428571428592,[1.42832428]
57.857142857142705,[1.39306115]
57.857142857142705,[1.43840041]
57.857142857142705,[1.46468889]
57.857142857142705,[1.47937514]
57.857142857142705,[1.48104594]
57.857142857142705,[1.45774105]
57.857142857142705,[1.45774105]
57.857142857142705,[1.45774105]
57.857142857142705,[1.45774105]
57.857142857142705,[1.45774105]
57.857142857142705,[1.48104594]
57.857142857142705,[1.47336731]
57.857142857142705,[1.4659284]
57.857142857142705,[1.46468889]
57.857142857142705,[1.43013902]
57.857142857142705,[1.39151722]
45.00000000000011,[1.39008511]
45.00000000000011,[1.44840828]
45.00000000000011,[1.43435247]
45.00000000000011,[1.44433971]
45.00000000000011,[1.44247109]
45.00000000000011,[1.45460772]
45.00000000000011,[1.4567095]
45.00000000000011,[1.4567095]
45.00000000000011,[1.4567095]
45.00000000000011,[1.4567095]
45.00000000000011,[1.44247109]
45.00000000000011,[1.44247109]
45.00000000000011,[1.44433971]
45.00000000000011,[1.42476413]
45.00000000000011,[1.44840828]
45.00000000000011,[1.30260331]
32.14285714285738,[1.28888115]
32.14285714285738,[1.44048178]
32.14285714285738,[1.38099236]
32.14285714285738,[1.38099236]
32.14285714285738,[1.38365085]
32.14285714285738,[1.38365085]
32.14285714285738,[1.38365085]
32.14285714285738,[1.38365085]
32.14285714285738,[1.38365085]
32.14285714285738,[1.38365085]
32.14285714285738,[1.38365085]
32.14285714285738,[1.38365085]
32.14285714285738,[1.38099236]
32.14285714285738,[1.38099236]
32.14285714285738,[1.38722589]
32.14285714285738,[1.26774483]
19.285714285714306,[1.28275946]
