Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571416,[0.27279338]
109.28571428571416,[0.4775251]
109.28571428571416,[1.00510513]
109.28571428571416,[1.0358712]
109.28571428571416,[1.03212668]
109.28571428571416,[1.03212668]
109.28571428571416,[1.03212668]
109.28571428571416,[1.03212668]
109.28571428571416,[1.03212668]
109.28571428571416,[1.03212668]
109.28571428571416,[1.0358712]
109.28571428571416,[1.01160517]
109.28571428571416,[1.00510513]
109.28571428571416,[0.49071935]
109.28571428571416,[0.47841516]
109.28571428571416,[0.37201521]
96.42857142857144,[0.28694248]
96.42857142857144,[0.47871747]
96.42857142857144,[1.04729034]
96.42857142857144,[1.04729034]
96.42857142857144,[1.04729034]
96.42857142857144,[1.03553544]
96.42857142857144,[1.08860132]
96.42857142857144,[1.09036433]
96.42857142857144,[1.09036433]
96.42857142857144,[1.08512331]
96.42857142857144,[1.02702828]
96.42857142857144,[1.03878319]
96.42857142857144,[1.03878319]
96.42857142857144,[1.03878319]
96.42857142857144,[0.47759352]
96.42857142857144,[0.2826664]
122.14285714285735,[0.38452954]
122.14285714285735,[0.47170626]
122.14285714285735,[0.51034853]
122.14285714285735,[1.05690908]
122.14285714285735,[1.05703795]
122.14285714285735,[1.05944875]
122.14285714285735,[1.05817253]
122.14285714285735,[1.05817253]
122.14285714285735,[1.05817253]
122.14285714285735,[1.05944875]
122.14285714285735,[1.05703795]
122.14285714285735,[1.05690908]
122.14285714285735,[0.50700114]
122.14285714285735,[0.48914724]
122.14285714285735,[0.48167687]
122.14285714285735,[0.35849189]
135.00000000000023,[0.43469189]
135.00000000000023,[0.46301198]
135.00000000000023,[0.48710411]
135.00000000000023,[0.50743694]
135.00000000000023,[0.50226551]
135.00000000000023,[0.73073942]
135.00000000000023,[1.06830319]
135.00000000000023,[1.06830319]
135.00000000000023,[1.06830319]
135.00000000000023,[0.74990191]
135.00000000000023,[0.49987968]
135.00000000000023,[0.50967467]
135.00000000000023,[0.48984397]
135.00000000000023,[0.49350626]
135.00000000000023,[0.45702223]
135.00000000000023,[0.31824724]
147.8571428571427,[0.4535419]
147.8571428571427,[0.47711486]
147.8571428571427,[0.51855738]
147.8571428571427,[0.49253311]
147.8571428571427,[0.49556923]
147.8571428571427,[0.49895244]
147.8571428571427,[0.51654541]
147.8571428571427,[0.51654541]
147.8571428571427,[0.51654541]
147.8571428571427,[0.49895244]
147.8571428571427,[0.49895244]
147.8571428571427,[0.49895244]
147.8571428571427,[0.49253311]
147.8571428571427,[0.4958796]
147.8571428571427,[0.42045401]
147.8571428571427,[0.22109233]
160.7142857142859,[0.36424405]
160.7142857142859,[0.43243373]
160.7142857142859,[0.45719757]
160.7142857142859,[0.48926797]
160.7142857142859,[0.49112953]
160.7142857142859,[0.49112953]
160.7142857142859,[0.49112953]
160.7142857142859,[0.49112953]
160.7142857142859,[0.49112953]
160.7142857142859,[0.49112953]
160.7142857142859,[0.49112953]
160.7142857142859,[0.49112953]
160.7142857142859,[0.47727121]
160.7142857142859,[0.46174364]
160.7142857142859,[0.31227502]
160.7142857142859,[0.16148094]
173.57142857142813,[0.21681681]
173.57142857142813,[0.28768412]
173.57142857142813,[0.324315]
173.57142857142813,[0.22382983]
173.57142857142813,[0.21783892]
173.57142857142813,[0.21589572]
173.57142857142813,[0.21626054]
173.57142857142813,[0.21626054]
173.57142857142813,[0.21626054]
173.57142857142813,[0.21626054]
173.57142857142813,[0.21626054]
173.57142857142813,[0.21626054]
173.57142857142813,[0.21626054]
173.57142857142813,[0.20889595]
173.57142857142813,[0.12753091]
173.57142857142813,[0.22031871]
173.57142857142813,[0.22031871]
173.57142857142813,[0.17827004]
173.57142857142813,[0.20889595]
173.57142857142813,[0.21626054]
173.57142857142813,[0.21626054]
173.57142857142813,[0.21626054]
173.57142857142813,[0.21626054]
173.57142857142813,[0.21626054]
173.57142857142813,[0.21626054]
173.57142857142813,[0.21589572]
173.57142857142813,[0.21681681]
173.57142857142813,[0.22620724]
173.57142857142813,[0.22382983]
173.57142857142813,[0.324315]
173.57142857142813,[0.28859433]
173.57142857142813,[0.22620724]
160.7142857142859,[0.16011679]
160.7142857142859,[0.31064835]
160.7142857142859,[0.46265384]
160.7142857142859,[0.47727121]
160.7142857142859,[0.49112953]
160.7142857142859,[0.49112953]
160.7142857142859,[0.49112953]
160.7142857142859,[0.49112953]
160.7142857142859,[0.49112953]
160.7142857142859,[0.49112953]
160.7142857142859,[0.49112953]
160.7142857142859,[0.49112953]
160.7142857142859,[0.48926797]
160.7142857142859,[0.45668282]
160.7142857142859,[0.39700528]
160.7142857142859,[0.36424405]
147.85714285714295,[0.22109233]
147.85714285714295,[0.39959352]
147.85714285714295,[0.49358249]
147.85714285714295,[0.50133822]
147.85714285714295,[0.49253311]
147.85714285714295,[0.49895244]
147.85714285714295,[0.49895244]
147.85714285714295,[0.49895244]
147.85714285714295,[0.49895244]
147.85714285714295,[0.49895244]
147.85714285714295,[0.49895244]
147.85714285714295,[0.49253311]
147.85714285714295,[0.52340393]
147.85714285714295,[0.52003924]
147.85714285714295,[0.47579225]
147.85714285714295,[0.4535419]
134.9999999999996,[0.22162459]
134.9999999999996,[0.45453183]
134.9999999999996,[0.48690364]
134.9999999999996,[0.48726844]
134.9999999999996,[0.48984397]
134.9999999999996,[0.50736106]
134.9999999999996,[0.49987968]
134.9999999999996,[0.59403813]
134.9999999999996,[0.73073942]
134.9999999999996,[0.73073942]
134.9999999999996,[0.50226551]
134.9999999999996,[0.50225096]
