Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571416,[0.25652114]
109.28571428571416,[0.45235595]
109.28571428571416,[0.94974145]
109.28571428571416,[0.9777948]
109.28571428571416,[0.97405028]
109.28571428571416,[0.97405028]
109.28571428571416,[0.97405028]
109.28571428571416,[0.97405028]
109.28571428571416,[0.97405028]
109.28571428571416,[0.97405028]
109.28571428571416,[0.9777948]
109.28571428571416,[0.95229744]
109.28571428571416,[0.94974145]
109.28571428571416,[0.46517968]
109.28571428571416,[0.45774549]
109.28571428571416,[0.33236033]
96.42857142857144,[0.3073374]
96.42857142857144,[0.51050549]
96.42857142857144,[1.05155734]
96.42857142857144,[1.05155734]
96.42857142857144,[1.05155734]
96.42857142857144,[1.0384744]
96.42857142857144,[1.09154028]
96.42857142857144,[1.09213996]
96.42857142857144,[1.09213996]
96.42857142857144,[1.08689895]
96.42857142857144,[1.02546776]
96.42857142857144,[1.03855071]
96.42857142857144,[1.03855071]
96.42857142857144,[1.03855071]
96.42857142857144,[0.48465467]
96.42857142857144,[0.32587542]
122.14285714285735,[0.4273552]
122.14285714285735,[0.50848584]
122.14285714285735,[0.54884241]
122.14285714285735,[1.09010882]
122.14285714285735,[1.09132588]
122.14285714285735,[1.09132588]
122.14285714285735,[1.08981515]
122.14285714285735,[1.08981515]
122.14285714285735,[1.08981515]
122.14285714285735,[1.09132588]
122.14285714285735,[1.09132588]
122.14285714285735,[1.09010882]
122.14285714285735,[0.54512449]
122.14285714285735,[0.52592682]
122.14285714285735,[0.51845645]
122.14285714285735,[0.37800637]
135.00000000000023,[0.46001544]
135.00000000000023,[0.50075971]
135.00000000000023,[0.52631297]
135.00000000000023,[0.5466458]
135.00000000000023,[0.54110384]
135.00000000000023,[0.76265464]
135.00000000000023,[1.09825104]
135.00000000000023,[1.09825104]
135.00000000000023,[1.09825104]
135.00000000000023,[0.77984977]
135.00000000000023,[0.53871801]
135.00000000000023,[0.54888353]
135.00000000000023,[0.52905283]
135.00000000000023,[0.53271512]
135.00000000000023,[0.49595834]
135.00000000000023,[0.32207358]
147.8571428571427,[0.47048431]
147.8571428571427,[0.51468169]
147.8571428571427,[0.55322678]
147.8571428571427,[0.51501797]
147.8571428571427,[0.51805409]
147.8571428571427,[0.52143731]
147.8571428571427,[0.53903027]
147.8571428571427,[0.53903027]
147.8571428571427,[0.53903027]
147.8571428571427,[0.52143731]
147.8571428571427,[0.52143731]
147.8571428571427,[0.52143731]
147.8571428571427,[0.51501797]
147.8571428571427,[0.52687445]
147.8571428571427,[0.46077162]
147.8571428571427,[0.22185453]
160.7142857142859,[0.38118645]
160.7142857142859,[0.47276668]
160.7142857142859,[0.47337114]
160.7142857142859,[0.50982878]
160.7142857142859,[0.51169034]
160.7142857142859,[0.51169034]
160.7142857142859,[0.51169034]
160.7142857142859,[0.50807194]
160.7142857142859,[0.50807194]
160.7142857142859,[0.50807194]
160.7142857142859,[0.50807194]
160.7142857142859,[0.51169034]
160.7142857142859,[0.49783202]
160.7142857142859,[0.48230444]
160.7142857142859,[0.38693689]
160.7142857142859,[0.15407387]
173.57142857142813,[0.21757902]
173.57142857142813,[0.34906347]
173.57142857142813,[0.32633191]
173.57142857142813,[0.22508408]
173.57142857142813,[0.21860112]
173.57142857142813,[0.21665792]
173.57142857142813,[0.21702275]
173.57142857142813,[0.21702275]
173.57142857142813,[0.21702275]
173.57142857142813,[0.21702275]
173.57142857142813,[0.21702275]
173.57142857142813,[0.21702275]
173.57142857142813,[0.21702275]
173.57142857142813,[0.20965816]
173.57142857142813,[0.16960369]
173.57142857142813,[0.22108091]
173.57142857142813,[0.22108091]
173.57142857142813,[0.22034283]
173.57142857142813,[0.20965816]
173.57142857142813,[0.21702275]
173.57142857142813,[0.21702275]
173.57142857142813,[0.21702275]
173.57142857142813,[0.21702275]
173.57142857142813,[0.21702275]
173.57142857142813,[0.21702275]
173.57142857142813,[0.21665792]
173.57142857142813,[0.21757902]
173.57142857142813,[0.22746149]
173.57142857142813,[0.22508408]
173.57142857142813,[0.3412574]
173.57142857142813,[0.34997367]
173.57142857142813,[0.22746149]
160.7142857142859,[0.15270972]
160.7142857142859,[0.38784495]
160.7142857142859,[0.48321465]
160.7142857142859,[0.49783202]
160.7142857142859,[0.51169034]
160.7142857142859,[0.51169034]
160.7142857142859,[0.51169034]
160.7142857142859,[0.51169034]
160.7142857142859,[0.51169034]
160.7142857142859,[0.51169034]
160.7142857142859,[0.51169034]
160.7142857142859,[0.51169034]
160.7142857142859,[0.50982878]
160.7142857142859,[0.47285639]
160.7142857142859,[0.45350517]
160.7142857142859,[0.38118645]
147.85714285714295,[0.22185453]
147.85714285714295,[0.43741468]
147.85714285714295,[0.5282519]
147.85714285714295,[0.52667822]
147.85714285714295,[0.51501797]
147.85714285714295,[0.52143731]
147.85714285714295,[0.52143731]
147.85714285714295,[0.52143731]
147.85714285714295,[0.52143731]
147.85714285714295,[0.52143731]
147.85714285714295,[0.52143731]
147.85714285714295,[0.51501797]
147.85714285714295,[0.55439879]
147.85714285714295,[0.55470865]
147.85714285714295,[0.51468169]
147.85714285714295,[0.47048431]
134.9999999999996,[0.22545093]
134.9999999999996,[0.49227956]
134.9999999999996,[0.52636566]
134.9999999999996,[0.5264773]
134.9999999999996,[0.52905283]
134.9999999999996,[0.54619939]
134.9999999999996,[0.53871801]
134.9999999999996,[0.62595335]
134.9999999999996,[0.76265464]
134.9999999999996,[0.76265464]
134.9999999999996,[0.54110384]
134.9999999999996,[0.54108928]
134.9999999999996,[0.53730672]
134.9999999999996,[0.53271512]
134.9999999999996,[0.48924012]
134.9999999999996,[0.46001544]
122.14285714285755,[0.37975419]
122.14285714285755,[0.5269647]
122.14285714285755,[0.52967059]
122.14285714285755,[0.54417589]
122.14285714285755,[1.08805435]
122.14285714285755,[1.09010882]
122.14285714285755,[1.09010882]
122.14285714285755,[1.09010882]
122.14285714285755,[1.09010882]
122.14285714285755,[1.09010882]
122.14285714285755,[1.09010882]
122.14285714285755,[1.09010882]
122.14285714285755,[1.08805435]
122.14285714285755,[0.54594203]
122.14285714285755,[0.54007608]
122.14285714285755,[0.44396288]
109.28571428571402,[0.36613804]
109.28571428571402,[0.49982477]
109.28571428571402,[0.46166203]
109.28571428571402,[1.00988089]
109.28571428571402,[0.9902073]
109.28571428571402,[0.94974145]
109.28571428571402,[0.94974145]
109.28571428571402,[0.94792623]
109.28571428571402,[0.95742985]
109.28571428571402,[0.95742985]
109.28571428571402,[0.95742985]
109.28571428571402,[0.94974145]
109.28571428571402,[0.94974145]
109.28571428571402,[1.00317898]
109.28571428571402,[0.44735823]
109.28571428571402,[0.24278626]
96.42857142857196,[0.31084156]
96.42857142857196,[0.49766131]
96.42857142857196,[1.06440152]
96.42857142857196,[1.07587857]
96.42857142857196,[1.05155734]
96.42857142857196,[1.05090229]
96.42857142857196,[1.09154028]
96.42857142857196,[1.09037695]
96.42857142857196,[1.09037695]
96.42857142857196,[1.09154028]
96.42857142857196,[1.0384744]
96.42857142857196,[1.05155734]
96.42857142857196,[1.05155734]
96.42857142857196,[1.05155734]
96.42857142857196,[0.49766131]
96.42857142857196,[0.33422894]
83.57142857142804,[0.31872221]
83.57142857142804,[0.47566661]
83.57142857142804,[1.03249522]
83.57142857142804,[1.03249522]
83.57142857142804,[1.02956264]
83.57142857142804,[1.0164797]
83.57142857142804,[1.07102201]
83.57142857142804,[1.07278502]
83.57142857142804,[1.08231365]
83.57142857142804,[1.08519197]
83.57142857142804,[1.02979954]
83.57142857142804,[1.04288249]
83.57142857142804,[1.04288249]
83.57142857142804,[1.04288249]
83.57142857142804,[0.49950444]
83.57142857142804,[0.2985692]
70.71428571428592,[0.30474829]
70.71428571428592,[0.46955421]
70.71428571428592,[0.97238544]
70.71428571428592,[0.99769242]
70.71428571428592,[0.99628467]
70.71428571428592,[0.97442343]
70.71428571428592,[0.96945669]
70.71428571428592,[0.97442343]
70.71428571428592,[0.97995138]
70.71428571428592,[0.99769242]
70.71428571428592,[0.99648184]
70.71428571428592,[0.99788281]
70.71428571428592,[0.96399212]
70.71428571428592,[0.48563193]
70.71428571428592,[0.47548138]
70.71428571428592,[0.35654264]
57.857142857142705,[0.34509222]
57.857142857142705,[0.4151885]
57.857142857142705,[0.45215849]
57.857142857142705,[0.85963095]
57.857142857142705,[0.85963095]
57.857142857142705,[0.85812022]
57.857142857142705,[0.85606382]
57.857142857142705,[0.85606382]
57.857142857142705,[0.85812022]
57.857142857142705,[0.85812022]
57.857142857142705,[0.85963095]
57.857142857142705,[0.85963095]
57.857142857142705,[0.44317335]
57.857142857142705,[0.43254598]
57.857142857142705,[0.41520839]
57.857142857142705,[0.33870784]
45.00000000000011,[0.39172829]
45.00000000000011,[0.39533359]
45.00000000000011,[0.41403186]
45.00000000000011,[0.42235957]
45.00000000000011,[0.43606505]
45.00000000000011,[0.45290695]
45.00000000000011,[0.78866727]
45.00000000000011,[0.7162599]
45.00000000000011,[0.72905371]
45.00000000000011,[0.45290695]
45.00000000000011,[0.43606505]
45.00000000000011,[0.44869412]
45.00000000000011,[0.42235957]
45.00000000000011,[0.42718195]
45.00000000000011,[0.40347348]
45.00000000000011,[0.18209585]
32.14285714285738,[0.32891882]
32.14285714285738,[0.38167008]
32.14285714285738,[0.41776214]
