Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571416,[0.35975124]
109.28571428571416,[0.2147258]
109.28571428571416,[0.23214334]
109.28571428571416,[0.2059572]
109.28571428571416,[0.21893277]
109.28571428571416,[0.21893277]
109.28571428571416,[0.21893277]
109.28571428571416,[0.21893277]
109.28571428571416,[0.21893277]
109.28571428571416,[0.21893277]
109.28571428571416,[0.1993352]
109.28571428571416,[0.21893277]
109.28571428571416,[0.22895122]
109.28571428571416,[0.20859836]
109.28571428571416,[0.16020428]
109.28571428571416,[0.38134517]
96.42857142857144,[0.3456873]
96.42857142857144,[0.21197186]
96.42857142857144,[0.21568472]
96.42857142857144,[0.2163864]
96.42857142857144,[0.21034814]
96.42857142857144,[0.20767251]
96.42857142857144,[0.22471995]
96.42857142857144,[0.2163864]
96.42857142857144,[0.2163864]
96.42857142857144,[0.2163864]
96.42857142857144,[0.2163864]
96.42857142857144,[0.2163864]
96.42857142857144,[0.2163864]
96.42857142857144,[0.2163864]
96.42857142857144,[0.22041162]
96.42857142857144,[0.34602864]
122.14285714285735,[0.37858916]
122.14285714285735,[0.20621203]
122.14285714285735,[0.21055089]
122.14285714285735,[0.21159491]
122.14285714285735,[0.20159454]
122.14285714285735,[0.20908617]
122.14285714285735,[0.20769181]
122.14285714285735,[0.20769181]
122.14285714285735,[0.20908617]
122.14285714285735,[0.20908617]
122.14285714285735,[0.2021031]
122.14285714285735,[0.20867577]
122.14285714285735,[0.20855224]
122.14285714285735,[0.22303472]
122.14285714285735,[0.10087634]
122.14285714285735,[0.65545981]
135.00000000000023,[0.56378403]
135.00000000000023,[0.14864733]
135.00000000000023,[0.21798829]
135.00000000000023,[0.19210008]
135.00000000000023,[0.20803147]
135.00000000000023,[0.20803147]
135.00000000000023,[0.20800393]
135.00000000000023,[0.21561482]
135.00000000000023,[0.21054021]
135.00000000000023,[0.20803147]
135.00000000000023,[0.20101345]
135.00000000000023,[0.21828622]
135.00000000000023,[0.2029964]
135.00000000000023,[0.19770739]
135.00000000000023,[0.11617434]
135.00000000000023,[0.71521047]
147.8571428571427,[0.30957917]
147.8571428571427,[0.15066957]
147.8571428571427,[0.21648124]
147.8571428571427,[0.19904738]
147.8571428571427,[0.20414594]
147.8571428571427,[0.20455634]
147.8571428571427,[0.21253863]
147.8571428571427,[0.20951543]
147.8571428571427,[0.2145748]
147.8571428571427,[0.2086774]
147.8571428571427,[0.19648154]
147.8571428571427,[0.20876267]
147.8571428571427,[0.21415442]
147.8571428571427,[0.14560081]
147.8571428571427,[0.1302404]
147.8571428571427,[0.57509409]
160.7142857142859,[0.20409635]
160.7142857142859,[0.15592444]
160.7142857142859,[0.19832589]
160.7142857142859,[0.20888041]
160.7142857142859,[0.21347958]
160.7142857142859,[0.20238617]
160.7142857142859,[0.20363002]
160.7142857142859,[0.20372466]
160.7142857142859,[0.20372466]
160.7142857142859,[0.2065925]
160.7142857142859,[0.19885333]
160.7142857142859,[0.1945927]
160.7142857142859,[0.19646433]
160.7142857142859,[0.0907939]
