Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571416,[0.95755035]
109.28571428571416,[1.39762546]
109.28571428571416,[1.42793409]
109.28571428571416,[1.43097832]
109.28571428571416,[1.4294806]
109.28571428571416,[1.42885817]
109.28571428571416,[1.42885817]
109.28571428571416,[1.42885817]
109.28571428571416,[1.4294806]
109.28571428571416,[1.43097832]
109.28571428571416,[1.43097832]
109.28571428571416,[1.43369539]
109.28571428571416,[1.41903257]
109.28571428571416,[1.42766243]
109.28571428571416,[1.39068345]
109.28571428571416,[0.96313736]
96.42857142857144,[0.95683058]
96.42857142857144,[1.42459787]
96.42857142857144,[1.44860652]
96.42857142857144,[1.43396022]
96.42857142857144,[1.43396022]
96.42857142857144,[1.43396022]
96.42857142857144,[1.43396022]
96.42857142857144,[1.42545307]
96.42857142857144,[1.42545307]
96.42857142857144,[1.42545307]
96.42857142857144,[1.42545307]
96.42857142857144,[1.42545307]
96.42857142857144,[1.42537885]
96.42857142857144,[1.42545307]
96.42857142857144,[1.39795317]
96.42857142857144,[0.94608578]
122.14285714285735,[0.91981103]
122.14285714285735,[1.3904253]
122.14285714285735,[1.41639291]
122.14285714285735,[1.4221565]
122.14285714285735,[1.42412089]
122.14285714285735,[1.4201191]
122.14285714285735,[1.4201191]
122.14285714285735,[1.42135862]
122.14285714285735,[1.4201191]
122.14285714285735,[1.42206726]
122.14285714285735,[1.42412089]
122.14285714285735,[1.4221565]
122.14285714285735,[1.42306641]
122.14285714285735,[1.39195684]
122.14285714285735,[1.38989066]
122.14285714285735,[0.94018496]
135.00000000000023,[0.90926655]
135.00000000000023,[1.3631022]
135.00000000000023,[1.39119755]
135.00000000000023,[1.38688689]
135.00000000000023,[1.41888907]
135.00000000000023,[1.39378974]
135.00000000000023,[1.39532991]
135.00000000000023,[1.39532991]
135.00000000000023,[1.39532991]
135.00000000000023,[1.39623982]
135.00000000000023,[1.39378974]
135.00000000000023,[1.38688689]
135.00000000000023,[1.39427611]
135.00000000000023,[1.39119755]
135.00000000000023,[0.90905825]
135.00000000000023,[0.89153555]
147.8571428571427,[0.81079785]
147.8571428571427,[0.71962547]
147.8571428571427,[1.30291927]
147.8571428571427,[1.29723451]
147.8571428571427,[1.30068005]
147.8571428571427,[1.27360535]
147.8571428571427,[1.27360535]
147.8571428571427,[1.28127686]
147.8571428571427,[1.27360535]
147.8571428571427,[1.27360535]
147.8571428571427,[1.28482568]
147.8571428571427,[1.2828147]
147.8571428571427,[1.29723451]
147.8571428571427,[1.28728656]
147.8571428571427,[0.71962547]
147.8571428571427,[0.36802859]
160.7142857142859,[0.38728827]
160.7142857142859,[0.71762593]
160.7142857142859,[0.85768266]
160.7142857142859,[0.87189915]
160.7142857142859,[0.87276316]
160.7142857142859,[0.87276316]
160.7142857142859,[0.87477414]
160.7142857142859,[0.87477414]
160.7142857142859,[0.87477414]
160.7142857142859,[0.87361037]
160.7142857142859,[0.87276316]
160.7142857142859,[0.87276316]
160.7142857142859,[0.87490375]
160.7142857142859,[0.85758761]
160.7142857142859,[0.71762593]
160.7142857142859,[0.34401181]
173.57142857142813,[0.34478231]
173.57142857142813,[0.36423041]
173.57142857142813,[0.3003933]
173.57142857142813,[0.34868862]
173.57142857142813,[0.34785002]
173.57142857142813,[0.34785002]
173.57142857142813,[0.34785002]
173.57142857142813,[0.34785002]
173.57142857142813,[0.34785002]
173.57142857142813,[0.34785002]
173.57142857142813,[0.34785002]
173.57142857142813,[0.34785002]
173.57142857142813,[0.34868862]
173.57142857142813,[0.28211796]
173.57142857142813,[0.30483833]
173.57142857142813,[0.15113327]
173.57142857142813,[0.15113327]
173.57142857142813,[0.30483833]
173.57142857142813,[0.28211796]
173.57142857142813,[0.34868862]
173.57142857142813,[0.34785002]
173.57142857142813,[0.34785002]
173.57142857142813,[0.34785002]
173.57142857142813,[0.34785002]
173.57142857142813,[0.34785002]
173.57142857142813,[0.34785002]
173.57142857142813,[0.34785002]
173.57142857142813,[0.34785002]
173.57142857142813,[0.34868862]
173.57142857142813,[0.3003933]
173.57142857142813,[0.36179186]
173.57142857142813,[0.34478231]
160.7142857142859,[0.34401181]
160.7142857142859,[0.71762593]
160.7142857142859,[0.86963031]
160.7142857142859,[0.87490375]
160.7142857142859,[0.87276316]
160.7142857142859,[0.87276316]
160.7142857142859,[0.87276316]
160.7142857142859,[0.87477414]
160.7142857142859,[0.87477414]
160.7142857142859,[0.87361037]
160.7142857142859,[0.87276316]
160.7142857142859,[0.87276316]
160.7142857142859,[0.87189915]
160.7142857142859,[0.86001846]
160.7142857142859,[0.71762593]
160.7142857142859,[0.38728827]
147.85714285714295,[0.37341754]
147.85714285714295,[0.71962547]
147.85714285714295,[1.28863951]
147.85714285714295,[1.29723451]
147.85714285714295,[1.29866908]
147.85714285714295,[1.28482568]
147.85714285714295,[1.28482568]
147.85714285714295,[1.27360535]
147.85714285714295,[1.27360535]
147.85714285714295,[1.27360535]
147.85714285714295,[1.30068005]
147.85714285714295,[1.29924549]
147.85714285714295,[1.29723451]
147.85714285714295,[1.33526805]
147.85714285714295,[0.71320614]
147.85714285714295,[0.82488913]
134.9999999999996,[0.89465688]
134.9999999999996,[0.90905825]
134.9999999999996,[1.39033353]
134.9999999999996,[1.39204475]
134.9999999999996,[1.38688689]
134.9999999999996,[1.40991457]
134.9999999999996,[1.41888907]
134.9999999999996,[1.41633962]
134.9999999999996,[1.41633962]
134.9999999999996,[1.41888907]
134.9999999999996,[1.41888907]
134.9999999999996,[1.40991457]
134.9999999999996,[1.39703964]
134.9999999999996,[1.39119755]
134.9999999999996,[1.37161732]
134.9999999999996,[0.90005582]
122.14285714285755,[0.94381633]
122.14285714285755,[1.38989066]
122.14285714285755,[1.39240708]
122.14285714285755,[1.40433896]
122.14285714285755,[1.4221565]
122.14285714285755,[1.42412089]
122.14285714285755,[1.42412089]
122.14285714285755,[1.42412089]
122.14285714285755,[1.42412089]
122.14285714285755,[1.42412089]
122.14285714285755,[1.42412089]
122.14285714285755,[1.42412089]
122.14285714285755,[1.42926627]
122.14285714285755,[1.38456762]
122.14285714285755,[1.38920823]
122.14285714285755,[0.94532622]
109.28571428571402,[0.966685]
109.28571428571402,[1.38984008]
109.28571428571402,[1.43466102]
109.28571428571402,[1.43251382]
109.28571428571402,[1.41551205]
109.28571428571402,[1.41903257]
109.28571428571402,[1.43369539]
109.28571428571402,[1.43369539]
109.28571428571402,[1.43369539]
109.28571428571402,[1.43369539]
109.28571428571402,[1.43369539]
109.28571428571402,[1.43369539]
109.28571428571402,[1.43369539]
109.28571428571402,[1.41812901]
109.28571428571402,[1.40046437]
109.28571428571402,[0.95552858]
96.42857142857196,[0.9656295]
96.42857142857196,[1.42814551]
96.42857142857196,[1.45615923]
96.42857142857196,[1.45845865]
96.42857142857196,[1.44860652]
96.42857142857196,[1.44860652]
96.42857142857196,[1.43325231]
96.42857142857196,[1.43325231]
96.42857142857196,[1.43325231]
96.42857142857196,[1.43396022]
96.42857142857196,[1.43396022]
96.42857142857196,[1.43396022]
96.42857142857196,[1.43396022]
96.42857142857196,[1.43396022]
96.42857142857196,[1.40575241]
96.42857142857196,[0.95388502]
83.57142857142804,[0.94423938]
83.57142857142804,[1.40044438]
83.57142857142804,[1.42469688]
83.57142857142804,[1.42469688]
83.57142857142804,[1.42469688]
83.57142857142804,[1.42469688]
83.57142857142804,[1.42469688]
83.57142857142804,[1.42501009]
83.57142857142804,[1.42501009]
83.57142857142804,[1.42501009]
83.57142857142804,[1.43003925]
83.57142857142804,[1.43351725]
83.57142857142804,[1.43351725]
83.57142857142804,[1.43280934]
83.57142857142804,[1.4274023]
83.57142857142804,[0.94862601]
70.71428571428592,[0.91531739]
70.71428571428592,[1.33509744]
70.71428571428592,[1.36291039]
70.71428571428592,[1.36578435]
70.71428571428592,[1.36516192]
70.71428571428592,[1.36516192]
70.71428571428592,[1.36516192]
70.71428571428592,[1.36516192]
70.71428571428592,[1.36516192]
70.71428571428592,[1.36578435]
70.71428571428592,[1.36728207]
70.71428571428592,[1.36728207]
70.71428571428592,[1.36999914]
70.71428571428592,[1.36349755]
70.71428571428592,[1.31763075]
70.71428571428592,[0.92158303]
57.857142857142705,[0.83666614]
57.857142857142705,[1.30272365]
57.857142857142705,[1.33235157]
57.857142857142705,[1.33917591]
57.857142857142705,[1.34493721]
57.857142857142705,[1.34617672]
57.857142857142705,[1.34617672]
57.857142857142705,[1.34617672]
57.857142857142705,[1.34617672]
57.857142857142705,[1.34493721]
57.857142857142705,[1.34493721]
57.857142857142705,[1.33917591]
57.857142857142705,[1.33917591]
57.857142857142705,[1.30184438]
57.857142857142705,[1.30962736]
57.857142857142705,[0.86758396]
45.00000000000011,[0.82111262]
45.00000000000011,[1.29024557]
45.00000000000011,[1.31482374]
45.00000000000011,[1.31234573]
45.00000000000011,[1.34021325]
45.00000000000011,[1.3164389]
