stress_11,stress_12,stress_13,stress_21,stress_22,stress_23,stress_31,stress_32,stress_33,e1,e2,e3,anev1,anev2,anev3,temp,miss,velo
1.1536324043807554e-17,0.7934031354264118,-9.41228180867807e-18,0.7934031354264118,-8.6278246611731e-18,-0.04376985021324116,-9.41228180867807e-18,-0.04376985021324116,-1.793936372945803e-18,0.7946095488302105,-2.789288919784101e-18,-0.7946095488302107,0.196423833241424,0.9606431988358065,0.19642383324142418,500.0,109.28571428571416,[1.67645224]
1.103927452244689e-17,0.9100777718559215,-7.16136578401459e-18,0.9100777718559215,-3.796242850916164e-18,-0.02750528404773266,-7.16136578401459e-18,-0.02750528404773266,4.341043854678289e-21,0.9104933231368506,-4.134575308098817e-19,-0.9104933231368504,0.21327355362453645,0.9534300093078274,0.21327355362453645,500.0,109.28571428571416,[1.68833305]
9.66967518629589e-18,0.9336180054549005,-5.329733549783827e-18,0.9336180054549005,-2.7674154573574094e-18,-0.019193104714060914,-5.329733549783827e-18,-0.019193104714060914,-7.141017140945786e-19,0.9338152683363828,-9.279172203836145e-19,-0.933815268336383,0.2197753315710059,0.9504723074691386,0.21977533157100593,500.0,109.28571428571416,[1.68777019]
8.176356100286558e-18,0.9431793316964046,-3.613249199518661e-18,0.9431793316964046,-2.237808107086658e-18,-0.01560833921604664,-3.613249199518661e-18,-0.01560833921604664,-1.9827717806243086e-18,0.9433084712819872,-2.099134857748202e-18,-0.9433084712819872,0.22246710386711555,0.9492190344667327,0.22246710386711555,500.0,109.28571428571416,[1.68777019]
6.6461381415124616e-18,0.9480501056632165,-1.9518418431597258e-18,0.9480501056632165,-1.8840130329303775e-18,-0.013891837888508517,-1.9518418431597258e-18,-0.013891837888508517,-3.461982474105936e-18,0.9481518791881168,-3.517748690808129e-18,-0.9481518791881166,0.22373870631344794,0.948621095377058,0.2237387063134479,500.0,109.28571428571416,[1.68777019]
5.089873919610294e-18,0.9506920273892576,-3.056620546972793e-19,0.9506920273892576,-1.5931630946669323e-18,-0.013118582995256055,-3.056620546972793e-19,-0.013118582995256055,-5.029099305644798e-18,0.9507825346320266,-5.0358106129152104e-18,-0.9507825346320266,0.2243114054999471,0.9483505610929308,0.22431140549994713,500.0,109.28571428571416,[1.68777019]
3.537950741562806e-18,0.9520118622260947,1.3219411183636044e-18,0.9520118622260947,-1.3630877703689828e-18,-0.012927386055865124,1.3219411183636044e-18,-0.012927386055865124,-6.658076012112827e-18,0.952099628783372,-6.619942367270345e-18,-0.9520996287833717,0.22445887771226686,0.9482807729951608,0.22445887771226683,500.0,109.28571428571416,[1.68777019]
1.964322344241926e-18,0.9523870503894145,2.941438748602081e-18,0.9523870503894145,-1.156888187271764e-18,-0.013169028657859945,2.941438748602081e-18,-0.013169028657859945,-8.32395159134562e-18,0.9524780926957016,-8.24023847907314e-18,-0.9524780926957017,0.22429235859853502,0.9483595709163335,0.22429235859853508,500.0,109.28571428571416,[1.68777019]
3.60306639938298e-19,0.95195252202016,4.5513216449905475e-18,0.95195252202016,-9.875874769393108e-19,-0.013798821094675775,4.5513216449905475e-18,-0.013798821094675775,-1.0027811304306848e-17,0.9520525256749998,-9.89335254503102e-18,-0.9520525256749999,0.22384451621019377,0.9485711703004939,0.22384451621019377,500.0,109.28571428571416,[1.68777019]
-1.2241743670192776e-18,0.9506845819452563,6.150674118590908e-18,0.9506845819452563,-8.378214639529099e-19,-0.014846385264374935,6.150674118590908e-18,-0.014846385264374935,-1.1756632019432477e-17,0.9508004993182558,-1.156234088874634e-17,-0.9508004993182562,0.22309248607930332,0.9489254371708622,0.22309248607930332,500.0,109.28571428571416,[1.68777019]
