Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571416,[1.45338028]
109.28571428571416,[1.51649739]
109.28571428571416,[1.52517039]
109.28571428571416,[1.52146518]
109.28571428571416,[1.52146518]
109.28571428571416,[1.52146518]
109.28571428571416,[1.52146518]
109.28571428571416,[1.52146518]
109.28571428571416,[1.52146518]
109.28571428571416,[1.52146518]
109.28571428571416,[1.52146518]
109.28571428571416,[1.52146518]
109.28571428571416,[1.53500523]
109.28571428571416,[1.52989404]
109.28571428571416,[1.4652535]
109.28571428571416,[1.40129063]
96.42857142857144,[1.41457954]
96.42857142857144,[1.49162892]
96.42857142857144,[1.50964883]
96.42857142857144,[1.50380296]
96.42857142857144,[1.50380296]
96.42857142857144,[1.49915759]
96.42857142857144,[1.49915759]
96.42857142857144,[1.49915759]
96.42857142857144,[1.49915759]
96.42857142857144,[1.49915759]
96.42857142857144,[1.49915759]
96.42857142857144,[1.49894224]
96.42857142857144,[1.49884437]
96.42857142857144,[1.5125185]
96.42857142857144,[1.48493927]
96.42857142857144,[1.40703694]
122.14285714285735,[1.4002841]
122.14285714285735,[1.4619744]
122.14285714285735,[1.49920764]
122.14285714285735,[1.51664883]
122.14285714285735,[1.5016973]
122.14285714285735,[1.50151229]
122.14285714285735,[1.50151229]
122.14285714285735,[1.50151229]
122.14285714285735,[1.50151229]
122.14285714285735,[1.50151229]
122.14285714285735,[1.51055427]
122.14285714285735,[1.51427023]
122.14285714285735,[1.50044715]
122.14285714285735,[1.50320942]
122.14285714285735,[1.45011296]
122.14285714285735,[1.39306582]
135.00000000000023,[1.39348832]
135.00000000000023,[1.45292393]
135.00000000000023,[1.48573251]
135.00000000000023,[1.49675151]
135.00000000000023,[1.49488289]
135.00000000000023,[1.5082396]
135.00000000000023,[1.5082396]
135.00000000000023,[1.5082396]
135.00000000000023,[1.5082396]
135.00000000000023,[1.5082396]
135.00000000000023,[1.5082396]
135.00000000000023,[1.49488289]
135.00000000000023,[1.49675151]
135.00000000000023,[1.45144206]
135.00000000000023,[1.45138535]
135.00000000000023,[1.20567098]
147.8571428571427,[1.0913629]
147.8571428571427,[1.29778432]
147.8571428571427,[1.24855149]
147.8571428571427,[1.28311363]
147.8571428571427,[1.28311363]
147.8571428571427,[1.28311363]
147.8571428571427,[1.28311363]
147.8571428571427,[1.28311363]
147.8571428571427,[1.28362839]
147.8571428571427,[1.28311363]
147.8571428571427,[1.28311363]
147.8571428571427,[1.28311363]
147.8571428571427,[1.23792492]
147.8571428571427,[1.23792492]
147.8571428571427,[1.24739289]
147.8571428571427,[1.06284091]
160.7142857142859,[0.9819511]
160.7142857142859,[0.79516018]
160.7142857142859,[0.79929709]
160.7142857142859,[0.79929709]
160.7142857142859,[0.79659688]
160.7142857142859,[0.79659688]
160.7142857142859,[0.79659688]
160.7142857142859,[0.79659688]
160.7142857142859,[0.79719109]
160.7142857142859,[0.79719109]
160.7142857142859,[0.79719109]
160.7142857142859,[0.79659688]
160.7142857142859,[0.79659688]
160.7142857142859,[0.79929709]
160.7142857142859,[0.8055269]
160.7142857142859,[0.9201686]
173.57142857142813,[0.46301511]
173.57142857142813,[0.33506582]
173.57142857142813,[0.32781176]
173.57142857142813,[0.32651484]
173.57142857142813,[0.32651484]
173.57142857142813,[0.32651484]
173.57142857142813,[0.32651484]
173.57142857142813,[0.33771739]
173.57142857142813,[0.33771739]
173.57142857142813,[0.32651484]
173.57142857142813,[0.32651484]
173.57142857142813,[0.32651484]
173.57142857142813,[0.32651484]
173.57142857142813,[0.32781176]
173.57142857142813,[0.33842344]
173.57142857142813,[0.26742191]
173.57142857142813,[0.26742191]
173.57142857142813,[0.33842344]
173.57142857142813,[0.32781176]
173.57142857142813,[0.32651484]
173.57142857142813,[0.32651484]
173.57142857142813,[0.32651484]
173.57142857142813,[0.32651484]
173.57142857142813,[0.33771739]
173.57142857142813,[0.33771739]
173.57142857142813,[0.32651484]
173.57142857142813,[0.32651484]
173.57142857142813,[0.32651484]
173.57142857142813,[0.32651484]
173.57142857142813,[0.32781176]
173.57142857142813,[0.33193126]
173.57142857142813,[0.46301511]
160.7142857142859,[0.91563941]
160.7142857142859,[0.8055269]
160.7142857142859,[0.80059401]
160.7142857142859,[0.79659688]
160.7142857142859,[0.79659688]
160.7142857142859,[0.79659688]
160.7142857142859,[0.79659688]
160.7142857142859,[0.79659688]
