Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[1.37274344]
96.42857142857144,[1.09603883]
122.14285714285737,[1.4065568]
134.99999999999974,[0.95388218]
147.85714285714317,[0.95636742]
160.7142857142859,[0.3642545]
173.57142857142824,[0.36555643]
173.57142857142824,[0.42506079]
160.7142857142859,[0.3720149]
147.85714285714297,[0.73481526]
135.00000000000009,[0.95471171]
122.14285714285697,[1.38526456]
109.2857142857147,[1.39160343]
96.42857142857113,[1.35979084]
83.57142857142887,[1.09342071]
70.71428571428521,[1.31976888]
57.85714285714325,[1.31431268]
44.99999999999968,[1.34521744]
32.142857142857316,[0.95346363]
19.285714285714285,[0.37411784]
6.428571428571361,[0.37712972]
6.4285714285713045,[0.42291128]
19.285714285714267,[0.39930533]
32.142857142857096,[0.71459872]
45.00000000000003,[0.96654431]
57.85714285714292,[1.34007297]
70.71428571428564,[1.36219024]
83.57142857142857,[1.37279946]
