Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[1.27375349]
96.42857142857144,[1.09299205]
122.14285714285737,[1.40133364]
134.99999999999974,[0.95126927]
147.85714285714317,[0.96201851]
160.7142857142859,[0.39556996]
173.57142857142824,[0.36215568]
173.57142857142824,[0.41970084]
160.7142857142859,[0.40333036]
147.85714285714297,[0.77233896]
135.00000000000009,[0.95406154]
122.14285714285697,[1.38559575]
109.2857142857147,[1.29201696]
96.42857142857113,[1.30610711]
83.57142857142887,[1.09264558]
70.71428571428521,[1.29046936]
57.85714285714325,[1.29778808]
44.99999999999968,[1.33722955]
32.142857142857316,[0.95928927]
19.285714285714285,[0.40482586]
6.428571428571361,[0.36985111]
6.4285714285713045,[0.41367348]
19.285714285714267,[0.43001336]
32.142857142857096,[0.75152116]
45.00000000000003,[0.95966363]
57.85714285714292,[1.32354837]
70.71428571428564,[1.33027464]
83.57142857142857,[1.34123195]
