Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[1.11192175]
96.42857142857144,[1.09394653]
122.14285714285737,[1.11625532]
134.99999999999974,[1.09506207]
147.85714285714317,[1.09308397]
160.7142857142859,[0.51137186]
173.57142857142824,[0.38743336]
173.57142857142824,[0.46024391]
160.7142857142859,[0.55054985]
147.85714285714297,[1.08027241]
135.00000000000009,[1.10822263]
122.14285714285697,[1.10360593]
109.2857142857147,[0.99592466]
96.42857142857113,[1.09582906]
83.57142857142887,[1.09160422]
70.71428571428521,[1.06408966]
57.85714285714325,[0.92010911]
44.99999999999968,[0.82286661]
32.142857142857316,[0.46762368]
19.285714285714285,[0.42006734]
6.428571428571361,[0.27701006]
6.4285714285713045,[0.32744441]
19.285714285714267,[0.44864166]
32.142857142857096,[0.77716541]
45.00000000000003,[0.84723945]
57.85714285714292,[0.89857665]
70.71428571428564,[0.98957701]
83.57142857142857,[1.07834625]
