Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[1.4409688]
96.42857142857144,[1.53510694]
122.14285714285737,[1.48882184]
134.99999999999974,[1.38853872]
147.85714285714317,[1.09930033]
160.7142857142859,[0.81766789]
173.57142857142824,[0.42044899]
173.57142857142824,[0.52557048]
160.7142857142859,[1.09908176]
147.85714285714297,[1.09858729]
135.00000000000009,[1.35485922]
122.14285714285697,[1.52778542]
109.2857142857147,[1.58374437]
96.42857142857113,[1.59472342]
83.57142857142887,[1.5192156]
70.71428571428521,[1.43733395]
57.85714285714325,[1.37496396]
44.99999999999968,[1.27521115]
32.142857142857316,[0.8528456]
19.285714285714285,[0.70714065]
6.428571428571361,[0.44547596]
6.4285714285713045,[0.45362235]
19.285714285714267,[0.85207747]
32.142857142857096,[0.85913374]
45.00000000000003,[1.29808865]
57.85714285714292,[1.43855036]
70.71428571428564,[1.56546363]
83.57142857142857,[1.63483551]
