stress_11,stress_12,stress_13,stress_21,stress_22,stress_23,stress_31,stress_32,stress_33,e1,e2,e3,anev1,anev2,anev3,temp,miss,velo
8.050465828500887e-18,0.2932031354264173,-9.659534779166602e-18,0.2932031354264173,-4.100115920743644e-18,-0.04376985021324111,-9.659534779166602e-18,-0.04376985021324111,-6.804586242208219e-18,0.29645215197662445,-9.45397588423704e-18,-0.2964521519766245,0.13244047155870411,0.98230292832029,0.13244047155870417,500.0,109.28571428571416,[0.95755035]
9.459134559343992e-18,0.4098777718559267,-9.495236443588563e-18,0.4098777718559267,4.254222977584724e-19,-0.027505284047732604,-9.495236443588563e-18,-0.027505284047732604,-2.6556335780994434e-18,0.41079962087631666,-3.873269392421886e-18,-0.4107996208763167,0.18833064086739026,0.9638792141243404,0.18833064086739032,500.0,109.28571428571416,[1.39762546]
1.0016958694670152e-17,0.4334180054549053,-9.745821504379611e-18,0.4334180054549053,1.1590587091991032e-18,-0.019193104714060858,-9.745821504379611e-18,-0.019193104714060858,-1.0136337400673805e-18,0.43384276266992544,-1.8565994043660455e-18,-0.43384276266992544,0.20378712548184094,0.9575706840623812,0.20378712548184097,500.0,109.28571428571416,[1.42793409]
1.042935786086459e-17,0.442979331696409,-1.011509850447074e-17,0.442979331696409,1.3847929896423743e-18,-0.015608339216046591,-1.011509850447074e-17,-0.015608339216046591,6.077461396549605e-20,0.4432542256575569,-6.394107884474339e-19,-0.44325422565755696,0.20989560294052376,0.9549280976767142,0.20989560294052376,500.0,109.28571428571416,[1.43097832]
1.0813540242003618e-17,0.4478501056632205,-1.0535213197828767e-17,0.4478501056632205,1.4282034281891572e-18,-0.013891837888508472,-1.0535213197828767e-17,-0.013891837888508472,9.420065164651888e-19,0.4480655089409119,2.971015478787722e-19,-0.4480655089409118,0.2127373837687915,0.9536695502606863,0.21273738376879142,500.0,109.28571428571416,[1.4294806]
1.1178187925796595e-17,0.4504920273892614,-1.0973031210656652e-17,0.4504920273892614,1.3999866431337483e-18,-0.013118582995256005,-1.0973031210656652e-17,-0.013118582995256005,1.7190533664526027e-18,0.45068299719546834,1.0889277345710591e-18,-0.4506829971954683,0.21401600805718093,0.9530972125604698,0.214016008057181,500.0,109.28571428571416,[1.42885817]
1.1555858741153606e-17,0.45181186222609804,-1.1427831861845711e-17,0.45181186222609804,1.337041507240913e-18,-0.01292738605586508,-1.1427831861845711e-17,-0.01292738605586508,2.4472634730748856e-18,0.45199676565043256,1.803207816947226e-18,-0.45199676565043245,0.21435822289228917,0.9529433900064156,0.21435822289228917,500.0,109.28571428571416,[1.42885817]
1.1872754942545121e-17,0.45218705038941764,-1.1894366897204447e-17,0.45218705038941764,1.2350269766559733e-18,-0.013169028657859901,-1.1894366897204447e-17,-0.013169028657859901,3.129892619223047e-18,0.4523787703414841,2.4439588647069677e-18,-0.4523787703414841,0.21401439139590495,0.9530979385933435,0.214014391395905,500.0,109.28571428571416,[1.42885817]
1.218096905622728e-17,0.45175252202016275,-1.236728631932602e-17,0.45175252202016275,1.1069661829429638e-18,-0.013798821094675739,-1.236728631932602e-17,-0.013798821094675739,3.786475502243138e-18,0.4519632159979177,3.039293883885073e-18,-0.45196321599791783,0.21305660040211022,0.9535270158994924,0.2130566004021103,500.0,109.28571428571416,[1.4294806]
1.2526082042674205e-17,0.4504845819452587,-1.2851287273318815e-17,0.4504845819452587,9.485180822472062e-19,-0.014846385264374899,-1.2851287273318815e-17,-0.014846385264374899,4.408330034425803e-18,0.45072915783851036,3.5711876896079516e-18,-0.45072915783851025,0.21143175406327772,0.9542500860610134,0.21143175406327774,500.0,109.28571428571416,[1.43097832]
