Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571416,[0.70599641]
109.28571428571416,[1.18242489]
109.28571428571416,[1.21434093]
109.28571428571416,[1.21639312]
109.28571428571416,[1.2148954]
109.28571428571416,[1.21427297]
109.28571428571416,[1.21427297]
109.28571428571416,[1.21427297]
109.28571428571416,[1.2148954]
109.28571428571416,[1.21639312]
109.28571428571416,[1.21639312]
109.28571428571416,[1.21911019]
109.28571428571416,[1.20444737]
109.28571428571416,[1.21331223]
109.28571428571416,[1.1679112]
109.28571428571416,[0.70448218]
96.42857142857144,[0.69044486]
96.42857142857144,[1.15706677]
96.42857142857144,[1.19227689]
96.42857142857144,[1.19023262]
96.42857142857144,[1.19023262]
96.42857142857144,[1.19023262]
96.42857142857144,[1.19023262]
96.42857142857144,[1.18558725]
96.42857142857144,[1.18558725]
96.42857142857144,[1.18558725]
96.42857142857144,[1.18558725]
96.42857142857144,[1.18558725]
96.42857142857144,[1.18551303]
96.42857142857144,[1.18558725]
96.42857142857144,[1.15290688]
96.42857142857144,[0.68212884]
122.14285714285735,[0.67921381]
122.14285714285735,[1.17289393]
122.14285714285735,[1.20096949]
122.14285714285735,[1.20519134]
122.14285714285735,[1.20616369]
122.14285714285735,[1.2021619]
122.14285714285735,[1.2021619]
122.14285714285735,[1.20340142]
122.14285714285735,[1.2021619]
122.14285714285735,[1.20411006]
122.14285714285735,[1.20616369]
122.14285714285735,[1.20519134]
122.14285714285735,[1.20534421]
122.14285714285735,[1.17775196]
122.14285714285735,[1.12192869]
122.14285714285735,[0.69327419]
135.00000000000023,[0.64764662]
135.00000000000023,[1.09612253]
135.00000000000023,[1.11344491]
135.00000000000023,[1.11605046]
135.00000000000023,[1.13943919]
135.00000000000023,[1.11433986]
135.00000000000023,[1.11865663]
135.00000000000023,[1.11865663]
135.00000000000023,[1.11865663]
135.00000000000023,[1.1188095]
135.00000000000023,[1.11433986]
135.00000000000023,[1.10798199]
135.00000000000023,[1.12260159]
135.00000000000023,[1.06263286]
135.00000000000023,[0.65319895]
135.00000000000023,[0.6052745]
147.8571428571427,[0.50483899]
147.8571428571427,[0.58449027]
147.8571428571427,[0.9309769]
147.8571428571427,[0.98159346]
147.8571428571427,[0.985039]
147.8571428571427,[0.95394832]
147.8571428571427,[0.95394832]
147.8571428571427,[0.95580167]
147.8571428571427,[0.95394832]
147.8571428571427,[0.95394832]
147.8571428571427,[0.96516866]
147.8571428571427,[0.96315768]
147.8571428571427,[0.98159346]
147.8571428571427,[0.92286246]
147.8571428571427,[0.58449027]
147.8571428571427,[0.25787322]
160.7142857142859,[0.27577916]
160.7142857142859,[0.5811952]
160.7142857142859,[0.77641086]
160.7142857142859,[0.79018621]
160.7142857142859,[0.79105022]
160.7142857142859,[0.79105022]
160.7142857142859,[0.7930612]
160.7142857142859,[0.7930612]
160.7142857142859,[0.7930612]
160.7142857142859,[0.79189743]
160.7142857142859,[0.79105022]
160.7142857142859,[0.79105022]
160.7142857142859,[0.79319081]
160.7142857142859,[0.78694513]
160.7142857142859,[0.5811952]
160.7142857142859,[0.25242592]
173.57142857142813,[0.25508973]
173.57142857142813,[0.34657186]
173.57142857142813,[0.28569726]
173.57142857142813,[0.33464597]
173.57142857142813,[0.33380737]
173.57142857142813,[0.33380737]
173.57142857142813,[0.33380737]
173.57142857142813,[0.33380737]
173.57142857142813,[0.33380737]
173.57142857142813,[0.33380737]
173.57142857142813,[0.33380737]
173.57142857142813,[0.33380737]
173.57142857142813,[0.33464597]
173.57142857142813,[0.26604727]
173.57142857142813,[0.28876764]
173.57142857142813,[0.12748378]
173.57142857142813,[0.12748378]
173.57142857142813,[0.28876764]
173.57142857142813,[0.26604727]
173.57142857142813,[0.33464597]
173.57142857142813,[0.33380737]
173.57142857142813,[0.33380737]
173.57142857142813,[0.33380737]
173.57142857142813,[0.33380737]
173.57142857142813,[0.33380737]
173.57142857142813,[0.33380737]
173.57142857142813,[0.33380737]
173.57142857142813,[0.33380737]
173.57142857142813,[0.33464597]
173.57142857142813,[0.28569726]
173.57142857142813,[0.34413331]
173.57142857142813,[0.25508973]
160.7142857142859,[0.25242592]
160.7142857142859,[0.5811952]
160.7142857142859,[0.79022929]
160.7142857142859,[0.79319081]
160.7142857142859,[0.79105022]
160.7142857142859,[0.79105022]
160.7142857142859,[0.79105022]
160.7142857142859,[0.7930612]
160.7142857142859,[0.7930612]
160.7142857142859,[0.79189743]
160.7142857142859,[0.79105022]
160.7142857142859,[0.79105022]
160.7142857142859,[0.79018621]
160.7142857142859,[0.77874666]
160.7142857142859,[0.5811952]
160.7142857142859,[0.27577916]
147.85714285714295,[0.26463694]
147.85714285714295,[0.58449027]
