Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571416,[1.67645224]
109.28571428571416,[1.68833305]
109.28571428571416,[1.68777019]
109.28571428571416,[1.68777019]
109.28571428571416,[1.68777019]
109.28571428571416,[1.68777019]
109.28571428571416,[1.68777019]
109.28571428571416,[1.68777019]
109.28571428571416,[1.68777019]
109.28571428571416,[1.68777019]
109.28571428571416,[1.68777019]
109.28571428571416,[1.68777019]
109.28571428571416,[1.68777019]
109.28571428571416,[1.68833305]
109.28571428571416,[1.69249384]
109.28571428571416,[1.68642507]
96.42857142857144,[1.68525024]
96.42857142857144,[1.68098018]
96.42857142857144,[1.68168809]
96.42857142857144,[1.68168809]
96.42857142857144,[1.67666728]
96.42857142857144,[1.67666728]
96.42857142857144,[1.67666728]
96.42857142857144,[1.67666728]
96.42857142857144,[1.67666728]
96.42857142857144,[1.67666728]
96.42857142857144,[1.67659307]
96.42857142857144,[1.67635407]
96.42857142857144,[1.67635407]
96.42857142857144,[1.67635407]
96.42857142857144,[1.67659307]
96.42857142857144,[1.67635407]
122.14285714285735,[1.69002319]
122.14285714285735,[1.69053567]
122.14285714285735,[1.67385057]
122.14285714285735,[1.67385057]
122.14285714285735,[1.67385057]
122.14285714285735,[1.67267151]
122.14285714285735,[1.67267151]
122.14285714285735,[1.67267151]
122.14285714285735,[1.67267151]
122.14285714285735,[1.67267151]
122.14285714285735,[1.67385057]
122.14285714285735,[1.67385057]
122.14285714285735,[1.67385057]
122.14285714285735,[1.6877734]
122.14285714285735,[1.69053567]
122.14285714285735,[1.67253794]
135.00000000000023,[1.64304757]
135.00000000000023,[1.68470772]
135.00000000000023,[1.67547799]
135.00000000000023,[1.67547799]
135.00000000000023,[1.67547799]
135.00000000000023,[1.67547799]
135.00000000000023,[1.67547799]
135.00000000000023,[1.67547799]
135.00000000000023,[1.67547799]
135.00000000000023,[1.67547799]
135.00000000000023,[1.67547799]
135.00000000000023,[1.67547799]
135.00000000000023,[1.67547799]
135.00000000000023,[1.67547799]
135.00000000000023,[1.68470772]
135.00000000000023,[1.62018629]
147.8571428571427,[1.59750464]
147.8571428571427,[1.48796034]
147.8571428571427,[1.4790206]
147.8571428571427,[1.4790206]
147.8571428571427,[1.47953535]
147.8571428571427,[1.47953535]
147.8571428571427,[1.47953535]
147.8571428571427,[1.47953535]
147.8571428571427,[1.47953535]
147.8571428571427,[1.47953535]
147.8571428571427,[1.47953535]
147.8571428571427,[1.47953535]
147.8571428571427,[1.47953535]
147.8571428571427,[1.4790206]
147.8571428571427,[1.4790206]
147.8571428571427,[1.55284143]
160.7142857142859,[1.34070716]
160.7142857142859,[0.97247815]
160.7142857142859,[0.97247815]
160.7142857142859,[0.96698912]
160.7142857142859,[0.96758333]
160.7142857142859,[0.96834971]
160.7142857142859,[0.96834971]
160.7142857142859,[0.96834971]
160.7142857142859,[0.9771633]
160.7142857142859,[0.9771633]
160.7142857142859,[0.9771633]
160.7142857142859,[0.96834971]
160.7142857142859,[0.96834971]
160.7142857142859,[0.96698912]
160.7142857142859,[0.97247815]
160.7142857142859,[0.91330262]
173.57142857142813,[0.34567148]
173.57142857142813,[0.39106865]
173.57142857142813,[0.39106865]
173.57142857142813,[0.39106865]
173.57142857142813,[0.39106865]
173.57142857142813,[0.39106865]
173.57142857142813,[0.39106865]
173.57142857142813,[0.39106865]
173.57142857142813,[0.39106865]
173.57142857142813,[0.39106865]
173.57142857142813,[0.39106865]
173.57142857142813,[0.39106865]
173.57142857142813,[0.39106865]
173.57142857142813,[0.39106865]
173.57142857142813,[0.39106865]
173.57142857142813,[0.34224662]
173.57142857142813,[0.34224662]
173.57142857142813,[0.39106865]
173.57142857142813,[0.39106865]
173.57142857142813,[0.39106865]
173.57142857142813,[0.39106865]
173.57142857142813,[0.39106865]
173.57142857142813,[0.39106865]
173.57142857142813,[0.39106865]
173.57142857142813,[0.39106865]
173.57142857142813,[0.39106865]
173.57142857142813,[0.39106865]
173.57142857142813,[0.39106865]
173.57142857142813,[0.39106865]
173.57142857142813,[0.39106865]
173.57142857142813,[0.39106865]
173.57142857142813,[0.3467181]
160.7142857142859,[0.91330262]
160.7142857142859,[0.97247815]
160.7142857142859,[0.96698912]
160.7142857142859,[0.96758333]
160.7142857142859,[0.96834971]
160.7142857142859,[0.96834971]
160.7142857142859,[0.96834971]
160.7142857142859,[0.96834971]
160.7142857142859,[0.96834971]
160.7142857142859,[0.96834971]
160.7142857142859,[0.96758333]
160.7142857142859,[0.96698912]
160.7142857142859,[0.96698912]
160.7142857142859,[0.97247815]
160.7142857142859,[0.97247815]
160.7142857142859,[1.34070716]
147.85714285714295,[1.55284143]
147.85714285714295,[1.48541125]
147.85714285714295,[1.4790206]
147.85714285714295,[1.4790206]
147.85714285714295,[1.47953535]
147.85714285714295,[1.47953535]
147.85714285714295,[1.47953535]
147.85714285714295,[1.47953535]
147.85714285714295,[1.47953535]
147.85714285714295,[1.47953535]
147.85714285714295,[1.47953535]
147.85714285714295,[1.47953535]
147.85714285714295,[1.4790206]
147.85714285714295,[1.4790206]
147.85714285714295,[1.48652578]
147.85714285714295,[1.59750464]
134.9999999999996,[1.61587273]
134.9999999999996,[1.68470772]
134.9999999999996,[1.67914765]
134.9999999999996,[1.67547799]
134.9999999999996,[1.67547799]
134.9999999999996,[1.67547799]
134.9999999999996,[1.67547799]
134.9999999999996,[1.67547799]
134.9999999999996,[1.67547799]
134.9999999999996,[1.67547799]
134.9999999999996,[1.67547799]
134.9999999999996,[1.67547799]
134.9999999999996,[1.67547799]
134.9999999999996,[1.67914765]
134.9999999999996,[1.68470772]
134.9999999999996,[1.63391399]
122.14285714285755,[1.66982219]
122.14285714285755,[1.69053567]
122.14285714285755,[1.68653388]
122.14285714285755,[1.68302745]
122.14285714285755,[1.67385057]
122.14285714285755,[1.67385057]
122.14285714285755,[1.67385057]
122.14285714285755,[1.67385057]
122.14285714285755,[1.67385057]
122.14285714285755,[1.67385057]
122.14285714285755,[1.67385057]
122.14285714285755,[1.67385057]
122.14285714285755,[1.67385057]
122.14285714285755,[1.6877734]
122.14285714285755,[1.69053567]
122.14285714285755,[1.69163721]
109.28571428571402,[1.68366642]
109.28571428571402,[1.67645224]
109.28571428571402,[1.68977677]
109.28571428571402,[1.68833305]
109.28571428571402,[1.68777019]
109.28571428571402,[1.68777019]
109.28571428571402,[1.68777019]
109.28571428571402,[1.68777019]
109.28571428571402,[1.68777019]
109.28571428571402,[1.68777019]
109.28571428571402,[1.68777019]
109.28571428571402,[1.68777019]
109.28571428571402,[1.68777019]
109.28571428571402,[1.68777019]
109.28571428571402,[1.68977677]
109.28571428571402,[1.68868484]
96.42857142857196,[1.68879788]
96.42857142857196,[1.68502782]
96.42857142857196,[1.68098018]
96.42857142857196,[1.68168809]
96.42857142857196,[1.68168809]
96.42857142857196,[1.68168809]
96.42857142857196,[1.68168809]
96.42857142857196,[1.68168809]
96.42857142857196,[1.68168809]
96.42857142857196,[1.68168809]
96.42857142857196,[1.68168809]
96.42857142857196,[1.67980975]
96.42857142857196,[1.67980975]
96.42857142857196,[1.67980975]
96.42857142857196,[1.68168809]
96.42857142857196,[1.68168809]
83.57142857142804,[1.65929621]
83.57142857142804,[1.65929621]
83.57142857142804,[1.65929621]
83.57142857142804,[1.65929621]
83.57142857142804,[1.65929621]
83.57142857142804,[1.65929621]
83.57142857142804,[1.65929621]
83.57142857142804,[1.65929621]
83.57142857142804,[1.65960943]
83.57142857142804,[1.65960943]
83.57142857142804,[1.65960943]
83.57142857142804,[1.65960943]
83.57142857142804,[1.65960943]
83.57142857142804,[1.66463024]
83.57142857142804,[1.66463024]
83.57142857142804,[1.66819239]
70.71428571428592,[1.60838129]
70.71428571428592,[1.61969924]
70.71428571428592,[1.61969924]
70.71428571428592,[1.61969924]
70.71428571428592,[1.61969924]
70.71428571428592,[1.61969924]
70.71428571428592,[1.61969924]
70.71428571428592,[1.61969924]
70.71428571428592,[1.61969924]
70.71428571428592,[1.61969924]
70.71428571428592,[1.61969924]
70.71428571428592,[1.61969924]
70.71428571428592,[1.61969924]
70.71428571428592,[1.6202621]
70.71428571428592,[1.62442289]
70.71428571428592,[1.61722877]
57.857142857142705,[1.59658035]
57.857142857142705,[1.5999458]
57.857142857142705,[1.58726248]
57.857142857142705,[1.58381027]
57.857142857142705,[1.58263121]
57.857142857142705,[1.58263121]
57.857142857142705,[1.58263121]
57.857142857142705,[1.58263121]
57.857142857142705,[1.58263121]
57.857142857142705,[1.58263121]
57.857142857142705,[1.58381027]
57.857142857142705,[1.58381027]
57.857142857142705,[1.58726248]
57.857142857142705,[1.60118531]
57.857142857142705,[1.5999458]
57.857142857142705,[1.58398832]
45.00000000000011,[1.55237615]
45.00000000000011,[1.59037731]
45.00000000000011,[1.57418399]
45.00000000000011,[1.57418399]
45.00000000000011,[1.57418399]
45.00000000000011,[1.57418399]
45.00000000000011,[1.57418399]
45.00000000000011,[1.57418399]
45.00000000000011,[1.57418399]
45.00000000000011,[1.57418399]
45.00000000000011,[1.57418399]
45.00000000000011,[1.57418399]
45.00000000000011,[1.57418399]
45.00000000000011,[1.57418399]
45.00000000000011,[1.600078]
45.00000000000011,[1.53876001]
32.14285714285738,[1.50225342]
32.14285714285738,[1.43531795]
32.14285714285738,[1.4332633]
32.14285714285738,[1.4332633]
32.14285714285738,[1.43453863]
32.14285714285738,[1.43453863]
32.14285714285738,[1.43453863]
32.14285714285738,[1.43453863]
32.14285714285738,[1.43453863]
32.14285714285738,[1.43453863]
32.14285714285738,[1.43453863]
32.14285714285738,[1.43453863]
32.14285714285738,[1.43453863]
32.14285714285738,[1.4332633]
32.14285714285738,[1.4332633]
32.14285714285738,[1.48888823]
19.285714285714306,[1.32758609]
19.285714285714306,[0.98056329]
19.285714285714306,[0.98056329]
19.285714285714306,[0.97382731]
19.285714285714306,[0.97442152]
19.285714285714306,[0.97395752]
19.285714285714306,[0.97395752]
19.285714285714306,[0.97395752]
19.285714285714306,[0.98277111]
19.285714285714306,[0.98277111]
19.285714285714306,[0.98277111]
19.285714285714306,[0.97395752]
19.285714285714306,[0.97395752]
19.285714285714306,[0.97382731]
19.285714285714306,[0.98056329]
19.285714285714306,[0.92707103]
6.428571428571418,[0.34175457]
6.428571428571418,[0.39464297]
6.428571428571418,[0.39464297]
6.428571428571418,[0.39464297]
6.428571428571418,[0.39464297]
6.428571428571418,[0.39464297]
6.428571428571418,[0.39464297]
6.428571428571418,[0.39464297]
6.428571428571418,[0.39464297]
6.428571428571418,[0.39464297]
6.428571428571418,[0.39464297]
6.428571428571418,[0.39464297]
6.428571428571418,[0.39464297]
6.428571428571418,[0.39464297]
6.428571428571418,[0.39464297]
6.428571428571418,[0.34025637]
6.428571428571418,[0.34025637]
6.428571428571418,[0.39464297]
6.428571428571418,[0.39464297]
6.428571428571418,[0.39464297]
6.428571428571418,[0.39464297]
6.428571428571418,[0.39464297]
6.428571428571418,[0.39464297]
6.428571428571418,[0.39464297]
6.428571428571418,[0.39464297]
6.428571428571418,[0.39464297]
6.428571428571418,[0.39464297]
6.428571428571418,[0.39464297]
6.428571428571418,[0.39464297]
6.428571428571418,[0.39464297]
6.428571428571418,[0.39464297]
6.428571428571418,[0.34280119]
19.28571428571425,[0.92323132]
19.28571428571425,[0.98056329]
19.28571428571425,[0.97382731]
19.28571428571425,[0.97442152]
19.28571428571425,[0.97395752]
19.28571428571425,[0.97395752]
19.28571428571425,[0.97395752]
19.28571428571425,[0.97395752]
19.28571428571425,[0.97395752]
19.28571428571425,[0.97395752]
19.28571428571425,[0.97442152]
19.28571428571425,[0.97382731]
19.28571428571425,[0.97382731]
