Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[0.59510416]
96.42857142857144,[0.57194492]
122.14285714285737,[0.58766043]
134.99999999999974,[0.81104513]
147.85714285714317,[0.50016119]
160.7142857142859,[0.3351434]
173.57142857142824,[0.34020588]
173.57142857142824,[0.33860802]
160.7142857142859,[0.33168696]
147.85714285714297,[0.3200166]
135.00000000000009,[0.819435]
122.14285714285697,[0.79862063]
109.2857142857147,[0.59950734]
96.42857142857113,[0.60464247]
83.57142857142887,[0.56374196]
70.71428571428521,[0.56680528]
57.85714285714325,[0.56145423]
44.99999999999968,[0.79227593]
32.142857142857316,[0.49691498]
19.285714285714285,[0.32849636]
6.428571428571361,[0.33775387]
6.4285714285713045,[0.34490655]
19.285714285714267,[0.3294783]
32.142857142857096,[0.47469423]
45.00000000000003,[0.82420361]
57.85714285714292,[0.92616121]
70.71428571428564,[0.56318057]
83.57142857142857,[0.61603701]
