stress_11,stress_12,stress_13,stress_21,stress_22,stress_23,stress_31,stress_32,stress_33,tangent_1,tangent_2,tangent_3,burgers_1,burgers_2,burgers_3,e1,e2,e3,anev1,anev2,anev3,temp,miss,velo
-5.730177888175342e-17,-0.2351287469219484,4.2690096582147214e-17,-0.2351287469219484,-3.1324972455358535e-17,-0.106443829846546,4.2690096582147214e-17,-0.106443829846546,-1.5905584683541252e-17,0.33027906195516527,0.0,0.9438833303083682,-1.0000000000000004,-1.655422708293217e-17,0.0,0.25810040011880275,-5.787896345040964e-17,-0.25810040011880286,0.4880115735833019,0.7236638778448867,0.4880115735833017,500.0,109.28571428571418,[0.73909754]
-1.5575665350585702e-16,-0.20137447812464473,1.3688355837478178e-16,-0.20137447812464473,-1.9760431626495573e-17,-0.014316463914532392,1.3688355837478178e-16,-0.014316463914532392,-1.487415266366969e-16,0.11196447610330802,-0.0,0.9937122098932425,-1.0000000000000004,-1.655422708293217e-17,-0.0,0.20188274215244129,-1.6813867985812706e-16,-0.20188274215244145,0.12880052103263936,0.9832704874872638,0.12880052103263842,500.0,96.42857142857144,[0.86227764]
5.2439809764513734e-18,-0.30285297661342037,-2.1712544784896216e-17,-0.30285297661342037,-2.2851254851026515e-17,-0.17022082096917684,-2.1712544784896216e-17,-0.17022082096917684,5.369003039466109e-17,0.5320320765153398,0.0,0.8467241992282821,-1.0000000000000004,-1.655422708293217e-17,0.0,0.3474119360860097,8.233565387349361e-17,-0.34741193608600957,0.6213076952710916,0.4774447565884962,0.6213076952710916,500.0,122.14285714285737,[0.72405018]
-3.49714492932883e-17,-0.3904476296915602,1.2228177908146906e-17,-0.3904476296915602,-3.592647894131752e-17,-0.1968640503822667,1.2228177908146906e-17,-0.1968640503822667,-9.706574059060655e-18,0.7071067811865442,0.0,0.7071067811865506,-1.0000000000000004,-1.655422708293217e-17,0.0,0.4372697175253159,-2.838414610552018e-17,-0.4372697175253159,0.6715668345359675,0.31304308569696965,0.6715668345359675,500.0,134.99999999999974,[0.91405102]
-6.742509315086319e-17,-0.4791686797620484,-9.87123527877342e-17,-0.4791686797620484,-2.19743639923815e-17,-0.1801258691572736,-9.87123527877342e-17,-0.1801258691572736,-1.0956794689208002e-17,0.8467241992282871,0.0,0.5320320765153319,-1.0000000000000004,-1.655422708293217e-17,0.0,0.5119061949269292,4.654994600254058e-17,-0.5119061949269299,0.6928104705792006,0.20006824763478395,0.6928104705792006,500.0,147.85714285714317,[0.516345]
1.6530694998614925e-17,-0.5517662787168057,-9.94280823932743e-17,-0.5517662787168057,-1.7885100681274552e-17,-0.12440950726880134,-9.94280823932743e-17,-0.12440950726880134,4.4751821097878484e-17,0.9438833303083684,0.0,0.3302790619551646,-1.0000000000000004,-1.655422708293217e-17,0.0,0.5656180264346764,8.644692262700633e-17,-0.565618026434676,0.7024497533648908,0.11458048697403743,0.702449753364891,500.0,160.7142857142859,[0.34957826]
-2.846856559898022e-17,-0.5954690844983676,3.942780212535648e-17,-0.5954690844983676,-3.630197923474719e-18,-0.04185661912331676,3.942780212535648e-17,-0.04185661912331676,-2.558611247947384e-17,0.9937122098932417,0.0,0.11196447610331499,-1.0000000000000004,-1.655422708293217e-17,0.0,0.5969383612717134,-3.113292825787207e-17,-0.5969383612717135,0.7064825120501977,0.042010954934214,0.7064825120501976,500.0,173.57142857142824,[0.33744618]
-6.245676845918389e-17,-0.6022677248643864,5.5171411610070054e-17,-0.6022677248643864,-4.1836810149462017e-19,0.051724142584321016,5.5171411610070054e-17,0.051724142584321016,-5.318863982944574e-18,0.9937122098932417,0.0,-0.11196447610331446,-1.0000000000000004,-1.655422708293217e-17,0.0,0.6044847387150541,3.665258839828895e-18,-0.6044847387150544,0.7068579945429239,0.026524537724740577,0.706857994542924,500.0,173.57142857142824,[0.33584831]
1.2831040373465355e-17,-0.569952917578366,5.645127343028762e-17,-0.569952917578366,-6.591875093328983e-18,0.13908903033131112,5.645127343028762e-17,0.13908903033131112,8.668874657123901e-17,0.9438833303083684,0.0,-0.3302790619551646,-1.0000000000000004,-1.655422708293217e-17,0.0,0.5866788615712997,1.0778226723910532e-16,-0.5866788615712993,0.7037662421834416,0.09708837585413846,0.7037662421834416,500.0,160.7142857142859,[0.34588824]
-1.6832397546515068e-18,-0.5042335841048667,-2.500358170002164e-17,-0.5042335841048667,-2.9333247271783953e-18,0.20375276352298405,-2.500358170002164e-17,0.20375276352298405,9.304023636111519e-17,0.8467241992282853,0.0,-0.5320320765153347,-1.0000000000000004,-1.655422708293217e-17,0.0,0.5438443674273857,6.473781053511636e-17,-0.5438443674273851,0.6960621180644893,0.1760541268790785,0.6960621180644891,500.0,147.85714285714297,[0.33529174]
-1.1685303242595294e-16,-0.4179365431997289,-9.809046010184579e-17,-0.4179365431997289,-1.473396916584844e-17,0.2331071815320295,-9.809046010184579e-17,0.2331071815320295,-1.6347998098262176e-17,0.7071067811865482,0.0,-0.7071067811865467,-1.0000000000000004,-1.655422708293217e-17,0.0,0.47854980119476126,-1.1666675024216994e-16,-0.4785498011947609,0.6802256767282572,0.27310448081122607,0.6802256767282571,500.0,135.00000000000009,[0.91632863]
-8.539172406203342e-17,-0.32802979310270264,-8.441750521966025e-17,-0.32802979310270264,-2.3735450024673102e-17,0.2212262266915196,-8.441750521966025e-17,0.2212262266915196,3.581242479691687e-17,0.5320320765153336,0.0,-0.846724199228286,-1.0000000000000004,-1.655422708293217e-17,0.0,0.39565716035372045,-7.752055910069261e-17,-0.39565716035371984,0.6466697011449465,0.4045202037503331,0.6466697011449466,500.0,122.14285714285697,[0.88029259]
