stress_11,stress_12,stress_13,stress_21,stress_22,stress_23,stress_31,stress_32,stress_33,tangent_1,tangent_2,tangent_3,burgers_1,burgers_2,burgers_3,e1,e2,e3,anev1,anev2,anev3,temp,miss,velo
-5.0043553556731324e-17,0.2650712530780429,2.3368381700215066e-18,0.2650712530780429,-2.4674493269991396e-17,-0.10644382984654256,2.3368381700215066e-18,-0.10644382984654256,-5.560008969071953e-17,0.33027906195516527,0.0,0.9438833303083682,-1.0000000000000004,-1.655422708293217e-17,0.0,0.2856449861642307,-5.65610124035282e-17,-0.285644986164231,0.031990730235011144,0.9989760689616451,0.031990730235011144,500.0,109.28571428571418,[0.966685]
-5.209252625613947e-19,0.2988255218753658,1.3844334969481587e-16,0.2988255218753658,-1.798928573378683e-17,-0.014316463914535378,1.3844334969481587e-16,-0.014316463914535378,-6.674789030953338e-17,0.11196447610330802,-0.0,0.9937122098932425,-1.0000000000000004,-1.655422708293217e-17,-0.0,0.2991682698133293,-5.336872128066988e-17,-0.2991682698133292,0.04545486041061992,0.9979317167672856,0.04545486041061925,500.0,96.42857142857144,[0.95388502]
-5.4176227306385056e-17,0.1973470233865694,-1.6661875917598485e-17,0.1973470233865694,-1.441226559753192e-17,-0.1702208209691733,-1.6661875917598485e-17,-0.1702208209691733,-2.6124401917453948e-17,0.5320320765153398,0.0,0.8467241992282821,-1.0000000000000004,-1.655422708293217e-17,0.0,0.2606165296579605,-3.924358128647185e-17,-0.26061652965796034,0.1061817686751697,0.9886611472097128,0.10618176867516974,500.0,122.14285714285737,[0.94508173]
-1.7225262015363452e-17,0.10975237030843314,-1.0451605710619816e-17,0.10975237030843314,-3.410324052235264e-17,-0.19686405038226606,-1.0451605710619816e-17,-0.19686405038226606,3.588306850277074e-17,0.7071067811865442,0.0,0.7071067811865506,-1.0000000000000004,-1.655422708293217e-17,0.0,0.22539085412063825,-5.0213963839765555e-18,-0.22539085412063822,0.1932458182779869,0.961931446328761,0.19324581827798726,500.0,134.99999999999974,[0.90940618]
-1.4143120878541866e-17,0.021031320237949607,-3.030319925806363e-17,0.021031320237949607,-2.990979215873341e-17,-0.180125869157274,-3.030319925806363e-17,-0.180125869157274,5.679821779461074e-17,0.8467241992282871,0.0,0.5320320765153319,-1.0000000000000004,-1.655422708293217e-17,0.0,0.18134951108457548,-1.4814680585942577e-17,-0.18134951108457548,0.3042302956904898,0.9027113904056792,0.30423029569048965,500.0,147.85714285714317,[0.42389889]
9.723938234479368e-18,-0.05156627871679328,-4.35135383383315e-18,-0.05156627871679328,-1.4698774491940687e-17,-0.12440950726880519,-4.35135383383315e-18,-0.12440950726880519,-6.207692712189954e-18,0.9438833303083684,0.0,0.3302790619551646,-1.0000000000000004,-1.655422708293217e-17,0.0,0.13467296164993514,1.3059460480119883e-17,-0.13467296164993525,0.4713017770935835,0.7454859286511452,0.47130177709358373,500.0,160.7142857142859,[0.37342994]
6.834539444805499e-17,-0.09526908449835862,-9.027770457809429e-17,-0.09526908449835862,-4.3305168233306944e-17,-0.04185661912331965,-9.027770457809429e-17,-0.04185661912331965,1.0446287931897836e-16,0.9937122098932417,0.0,0.11196447610331499,-1.0000000000000004,-1.655422708293217e-17,0.0,0.10405851731400961,1.6514674037502275e-16,-0.10405851731400965,0.6751553031284679,0.29720469934880384,0.6751553031284677,500.0,173.57142857142824,[0.26347132]
6.890104806145381e-17,-0.10206772486438413,-1.006150865722879e-16,-0.10206772486438413,-4.6526222773478234e-17,0.05172414258432024,-1.006150865722879e-16,0.05172414258432024,1.576764801505885e-16,0.9937122098932417,0.0,-0.11196447610331446,-1.0000000000000004,-1.655422708293217e-17,0.0,0.1144255538989203,5.675194203062546e-17,-0.11442555389892027,0.662561939588891,0.3493184112187825,0.6625619395888906,500.0,173.57142857142824,[0.26599176]
3.0999394166257663e-17,-0.06975291757836263,-4.658489469432662e-17,-0.06975291757836263,-2.155816641281422e-17,0.13908903033130812,-4.658489469432662e-17,0.13908903033130812,3.016374322423209e-17,0.9438833303083684,0.0,-0.3302790619551646,-1.0000000000000004,-1.655422708293217e-17,0.0,0.15559957541457953,4.550225351707105e-19,-0.15559957541457944,0.5079585888984876,0.6956695651877515,0.5079585888984872,500.0,160.7142857142859,[0.36511682]
3.814638024250363e-17,-0.004033584104841528,-3.050424385158342e-17,-0.004033584104841528,-3.462063868678211e-17,0.20375276352292457,-3.050424385158342e-17,0.20375276352292457,-4.293156714656369e-18,0.8467241992282853,0.0,-0.5320320765153347,-1.0000000000000004,-1.655422708293217e-17,0.0,0.2037926849618495,2.7755575615628914e-17,-0.20379268496184952,0.38798009793415006,0.8360280421218028,0.38798009793414984,500.0,147.85714285714297,[0.81353771]
