Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[0.35793277]
96.42857142857144,[0.2243687]
122.14285714285737,[0.27992735]
134.99999999999974,[0.35564865]
147.85714285714317,[0.23322873]
160.7142857142859,[0.20409635]
173.57142857142824,[0.20230712]
173.57142857142824,[0.18400084]
160.7142857142859,[0.21132192]
147.85714285714297,[0.30396387]
135.00000000000009,[0.34253583]
122.14285714285697,[0.48459523]
109.2857142857147,[0.29632621]
96.42857142857113,[0.33329438]
83.57142857142887,[0.21356176]
70.71428571428521,[0.33606304]
57.85714285714325,[0.25551485]
44.99999999999968,[0.28804596]
32.142857142857316,[0.18482782]
19.285714285714285,[0.1944755]
6.428571428571361,[0.27519607]
6.4285714285713045,[0.30857645]
19.285714285714267,[0.302803]
32.142857142857096,[0.18623795]
45.00000000000003,[0.20965025]
57.85714285714292,[0.35895804]
70.71428571428564,[0.28117602]
83.57142857142857,[0.28493559]
