Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[1.55104753]
96.42857142857144,[1.57476406]
122.14285714285737,[1.54440444]
134.99999999999974,[1.37652902]
147.85714285714317,[0.90726754]
160.7142857142859,[0.73097399]
173.57142857142824,[0.36498409]
173.57142857142824,[0.37230664]
160.7142857142859,[0.90172538]
147.85714285714297,[0.91367493]
135.00000000000009,[1.39653838]
122.14285714285697,[1.56286293]
109.2857142857147,[1.57899708]
96.42857142857113,[1.60253099]
83.57142857142887,[1.56242818]
70.71428571428521,[1.49581114]
57.85714285714325,[1.39730697]
44.99999999999968,[1.30949535]
32.142857142857316,[0.81340337]
19.285714285714285,[0.80509996]
6.428571428571361,[0.32022187]
6.4285714285713045,[0.30706737]
19.285714285714267,[0.80878003]
32.142857142857096,[0.83384148]
45.00000000000003,[1.32098754]
57.85714285714292,[1.3595007]
70.71428571428564,[1.53308722]
83.57142857142857,[1.60840536]
