Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[0.44176523]
96.42857142857144,[0.2906487]
122.14285714285737,[0.37000279]
134.99999999999974,[0.38810232]
147.85714285714317,[0.26570933]
160.7142857142859,[0.23428496]
173.57142857142824,[0.22707731]
173.57142857142824,[0.21418945]
160.7142857142859,[0.24416035]
147.85714285714297,[0.33644448]
135.00000000000009,[0.3749895]
122.14285714285697,[0.51943059]
109.2857142857147,[0.37266512]
96.42857142857113,[0.42665561]
83.57142857142887,[0.27252577]
70.71428571428521,[0.41386908]
57.85714285714325,[0.32293205]
44.99999999999968,[0.28752527]
32.142857142857316,[0.18529363]
19.285714285714285,[0.19130499]
6.428571428571361,[0.2755358]
6.4285714285713045,[0.30711332]
19.285714285714267,[0.30314273]
32.142857142857096,[0.18769911]
45.00000000000003,[0.20912955]
57.85714285714292,[0.38688732]
70.71428571428564,[0.35654079]
83.57142857142857,[0.38474619]
