Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[0.39603874]
96.42857142857144,[0.33385772]
122.14285714285737,[0.38914675]
134.99999999999974,[0.39029443]
147.85714285714317,[0.26814366]
160.7142857142859,[0.22748167]
173.57142857142824,[0.21779975]
173.57142857142824,[0.20491189]
160.7142857142859,[0.23735705]
147.85714285714297,[0.33533619]
135.00000000000009,[0.37718161]
122.14285714285697,[0.52211475]
109.2857142857147,[0.32112958]
96.42857142857113,[0.42044001]
83.57142857142887,[0.31800644]
70.71428571428521,[0.42924927]
57.85714285714325,[0.30861047]
44.99999999999968,[0.27531203]
32.142857142857316,[0.16816305]
19.285714285714285,[0.17170014]
6.428571428571361,[0.26609099]
6.4285714285713045,[0.29766851]
19.285714285714267,[0.29421298]
32.142857142857096,[0.17056853]
45.00000000000003,[0.19691631]
57.85714285714292,[0.3785652]
70.71428571428564,[0.36658596]
83.57142857142857,[0.3944659]
