Misorientation Angle (degrees),Predicted Velocity (A/ps)
109.28571428571418,[0.70617802]
96.42857142857144,[0.68170064]
122.14285714285737,[0.6949315]
134.99999999999974,[0.64084825]
147.85714285714317,[0.31411267]
160.7142857142859,[0.26192083]
173.57142857142824,[0.21278339]
173.57142857142824,[0.21080514]
160.7142857142859,[0.25986492]
147.85714285714297,[0.50757885]
135.00000000000009,[0.65509266]
122.14285714285697,[0.67536707]
109.2857142857147,[0.70401694]
96.42857142857113,[0.68656489]
83.57142857142887,[0.68202773]
70.71428571428521,[0.66402775]
57.85714285714325,[0.6494173]
44.99999999999968,[0.56369]
32.142857142857316,[0.23161284]
19.285714285714285,[0.20812961]
6.428571428571361,[0.18778498]
6.4285714285713045,[0.20284124]
19.285714285714267,[0.21237152]
32.142857142857096,[0.45827364]
45.00000000000003,[0.59895231]
57.85714285714292,[0.64080477]
70.71428571428564,[0.65768868]
83.57142857142857,[0.6810417]
